Member No.;Node;Location;;Axial and Shear Strains [‰];;;Torsional and Bending Strains [mrad/m];;;
193;4;0.150;γ_xy;0.00;0.01;-0.21;-10.2;-3.6;-1.2;Beam | 3 - HEA 140 | L : 0.150 m
193;145;0.000;γ_xy;0.00;0.01;-0.21;-10.2;-2.9;-1.0;Beam | 3 - HEA 140 | L : 0.150 m
193;145;0.000;γ_xz;0.00;0.01;-0.21;-10.2;-2.9;-1.0;Beam | 3 - HEA 140 | L : 0.150 m
193;4;0.150;γ_xz;0.00;0.01;-0.21;-10.2;-3.6;-1.2;Beam | 3 - HEA 140 | L : 0.150 m
193;4;0.150;κ_x;0.00;0.01;-0.21;-10.2;-3.6;-1.2;Beam | 3 - HEA 140 | L : 0.150 m
193;;0.056;κ_x;0.00;0.01;-0.21;-10.2;-3.2;-1.1;Beam | 3 - HEA 140 | L : 0.150 m
193;145;0.000;κ_y;0.00;0.01;-0.21;-10.2;-2.9;-1.0;Beam | 3 - HEA 140 | L : 0.150 m
193;4;0.150;κ_y;0.00;0.01;-0.21;-10.2;-3.6;-1.2;Beam | 3 - HEA 140 | L : 0.150 m
193;145;0.000;κ_z;0.00;0.01;-0.21;-10.2;-2.9;-1.0;Beam | 3 - HEA 140 | L : 0.150 m
193;4;0.150;κ_z;0.00;0.01;-0.21;-10.2;-3.6;-1.2;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;0.00;0.01;-0.21;-10.2;-2.9;-1.0;Beam | 3 - HEA 140 | L : 0.150 m
193;;;;0.00;0.01;-0.21;-10.2;-3.6;-1.2;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;
194;156;0.000;;0.00;-0.01;0.13;1.3;-2.8;-1.1;Beam | 3 - HEA 140 | L : 1.650 m
194;;0.825;;0.00;0.00;0.12;1.6;-0.4;-0.3;Beam | 3 - HEA 140 | L : 1.650 m
194;;0.825;;0.00;0.00;0.12;1.6;-0.4;-0.3;Beam | 3 - HEA 140 | L : 1.650 m
194;;0.855;;0.00;0.00;0.12;1.6;-0.3;-0.3;Beam | 3 - HEA 140 | L : 1.650 m
194;155;1.650;;0.00;0.00;0.12;1.4;1.9;0.3;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;156;0.000;ε_x;0.00;-0.01;0.13;1.3;-2.8;-1.1;Beam | 3 - HEA 140 | L : 1.650 m
194;155;1.650;ε_x;0.00;0.00;0.12;1.4;1.9;0.3;Beam | 3 - HEA 140 | L : 1.650 m
194;155;1.650;γ_xy;0.00;0.00;0.12;1.4;1.9;0.3;Beam | 3 - HEA 140 | L : 1.650 m
194;156;0.000;γ_xy;0.00;-0.01;0.13;1.3;-2.8;-1.1;Beam | 3 - HEA 140 | L : 1.650 m
194;156;0.000;γ_xz;0.00;-0.01;0.13;1.3;-2.8;-1.1;Beam | 3 - HEA 140 | L : 1.650 m
194;155;1.650;γ_xz;0.00;0.00;0.12;1.4;1.9;0.3;Beam | 3 - HEA 140 | L : 1.650 m
194;;0.619;κ_x;0.00;0.00;0.12;1.6;-1.0;-0.5;Beam | 3 - HEA 140 | L : 1.650 m
194;156;0.000;κ_x;0.00;-0.01;0.13;1.3;-2.8;-1.1;Beam | 3 - HEA 140 | L : 1.650 m
194;155;1.650;κ_y;0.00;0.00;0.12;1.4;1.9;0.3;Beam | 3 - HEA 140 | L : 1.650 m
194;156;0.000;κ_y;0.00;-0.01;0.13;1.3;-2.8;-1.1;Beam | 3 - HEA 140 | L : 1.650 m
194;155;1.650;κ_z;0.00;0.00;0.12;1.4;1.9;0.3;Beam | 3 - HEA 140 | L : 1.650 m
194;156;0.000;κ_z;0.00;-0.01;0.13;1.3;-2.8;-1.1;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;0.00;0.00;0.13;1.6;1.9;0.3;Beam | 3 - HEA 140 | L : 1.650 m
194;;;;0.00;-0.01;0.12;1.3;-2.8;-1.1;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
195;155;0.000;;0.00;0.00;-0.01;-0.3;2.0;0.3;Beam | 3 - HEA 140 | L : 1.650 m
195;;0.962;;0.00;0.00;-0.01;0.0;1.7;0.5;Beam | 3 - HEA 140 | L : 1.650 m
195;154;1.650;;0.00;0.00;-0.02;0.1;1.4;0.2;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;155;0.000;ε_x;0.00;0.00;-0.01;-0.3;2.0;0.3;Beam | 3 - HEA 140 | L : 1.650 m
195;154;1.650;ε_x;0.00;0.00;-0.02;0.1;1.4;0.2;Beam | 3 - HEA 140 | L : 1.650 m
195;154;1.650;γ_xy;0.00;0.00;-0.02;0.1;1.4;0.2;Beam | 3 - HEA 140 | L : 1.650 m
195;155;0.000;γ_xy;0.00;0.00;-0.01;-0.3;2.0;0.3;Beam | 3 - HEA 140 | L : 1.650 m
195;155;0.000;γ_xz;0.00;0.00;-0.01;-0.3;2.0;0.3;Beam | 3 - HEA 140 | L : 1.650 m
195;154;1.650;γ_xz;0.00;0.00;-0.02;0.1;1.4;0.2;Beam | 3 - HEA 140 | L : 1.650 m
195;154;1.650;κ_x;0.00;0.00;-0.02;0.1;1.4;0.2;Beam | 3 - HEA 140 | L : 1.650 m
195;155;0.000;κ_x;0.00;0.00;-0.01;-0.3;2.0;0.3;Beam | 3 - HEA 140 | L : 1.650 m
195;155;0.000;κ_y;0.00;0.00;-0.01;-0.3;2.0;0.3;Beam | 3 - HEA 140 | L : 1.650 m
195;154;1.650;κ_y;0.00;0.00;-0.02;0.1;1.4;0.2;Beam | 3 - HEA 140 | L : 1.650 m
195;;0.825;κ_z;0.00;0.00;-0.01;-0.1;1.8;0.5;Beam | 3 - HEA 140 | L : 1.650 m
195;154;1.650;κ_z;0.00;0.00;-0.02;0.1;1.4;0.2;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;0.00;0.00;-0.01;0.1;2.0;0.5;Beam | 3 - HEA 140 | L : 1.650 m
195;;;;0.00;0.00;-0.02;-0.3;1.4;0.2;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
196;154;0.000;;0.00;0.00;-0.15;-2.6;1.5;0.2;Beam | 3 - HEA 140 | L : 1.575 m
196;;0.928;;0.00;0.00;-0.15;-2.8;-1.7;-0.5;Beam | 3 - HEA 140 | L : 1.575 m
196;5;1.575;;0.00;0.01;-0.16;-2.5;-4.0;-1.1;Beam | 3 - HEA 140 | L : 1.575 m
Extremes;154;0.000;ε_x;0.00;0.00;-0.15;-2.6;1.5;0.2;Beam | 3 - HEA 140 | L : 1.575 m
196;5;1.575;ε_x;0.00;0.01;-0.16;-2.5;-4.0;-1.1;Beam | 3 - HEA 140 | L : 1.575 m
196;5;1.575;γ_xy;0.00;0.01;-0.16;-2.5;-4.0;-1.1;Beam | 3 - HEA 140 | L : 1.575 m
196;154;0.000;γ_xy;0.00;0.00;-0.15;-2.6;1.5;0.2;Beam | 3 - HEA 140 | L : 1.575 m
196;154;0.000;γ_xz;0.00;0.00;-0.15;-2.6;1.5;0.2;Beam | 3 - HEA 140 | L : 1.575 m
196;5;1.575;γ_xz;0.00;0.01;-0.16;-2.5;-4.0;-1.1;Beam | 3 - HEA 140 | L : 1.575 m
196;5;1.575;κ_x;0.00;0.01;-0.16;-2.5;-4.0;-1.1;Beam | 3 - HEA 140 | L : 1.575 m
196;;0.984;κ_x;0.00;0.00;-0.15;-2.8;-1.9;-0.5;Beam | 3 - HEA 140 | L : 1.575 m
196;154;0.000;κ_y;0.00;0.00;-0.15;-2.6;1.5;0.2;Beam | 3 - HEA 140 | L : 1.575 m
196;5;1.575;κ_y;0.00;0.01;-0.16;-2.5;-4.0;-1.1;Beam | 3 - HEA 140 | L : 1.575 m
196;154;0.000;κ_z;0.00;0.00;-0.15;-2.6;1.5;0.2;Beam | 3 - HEA 140 | L : 1.575 m
196;5;1.575;κ_z;0.00;0.01;-0.16;-2.5;-4.0;-1.1;Beam | 3 - HEA 140 | L : 1.575 m
Total;;;;0.00;0.01;-0.15;-2.5;1.5;0.2;Beam | 3 - HEA 140 | L : 1.575 m
196;;;;0.00;0.00;-0.16;-2.8;-4.0;-1.1;Beam | 3 - HEA 140 | L : 1.575 m
;;;;;;;;;;
197;153;0.000;;0.00;-0.01;0.15;4.7;-3.8;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
197;152;1.650;;0.00;0.00;0.14;4.0;1.9;0.4;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;153;0.000;ε_x;0.00;-0.01;0.15;4.7;-3.8;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
197;152;1.650;ε_x;0.00;0.00;0.14;4.0;1.9;0.4;Beam | 3 - HEA 140 | L : 1.650 m
197;152;1.650;γ_xy;0.00;0.00;0.14;4.0;1.9;0.4;Beam | 3 - HEA 140 | L : 1.650 m
197;153;0.000;γ_xy;0.00;-0.01;0.15;4.7;-3.8;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
197;153;0.000;γ_xz;0.00;-0.01;0.15;4.7;-3.8;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
197;152;1.650;γ_xz;0.00;0.00;0.14;4.0;1.9;0.4;Beam | 3 - HEA 140 | L : 1.650 m
197;;0.206;κ_x;0.00;-0.01;0.15;4.7;-3.0;-0.9;Beam | 3 - HEA 140 | L : 1.650 m
197;152;1.650;κ_x;0.00;0.00;0.14;4.0;1.9;0.4;Beam | 3 - HEA 140 | L : 1.650 m
197;152;1.650;κ_y;0.00;0.00;0.14;4.0;1.9;0.4;Beam | 3 - HEA 140 | L : 1.650 m
197;153;0.000;κ_y;0.00;-0.01;0.15;4.7;-3.8;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
197;152;1.650;κ_z;0.00;0.00;0.14;4.0;1.9;0.4;Beam | 3 - HEA 140 | L : 1.650 m
197;153;0.000;κ_z;0.00;-0.01;0.15;4.7;-3.8;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;0.00;0.00;0.15;4.7;1.9;0.4;Beam | 3 - HEA 140 | L : 1.650 m
197;;;;0.00;-0.01;0.14;4.0;-3.8;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
198;152;0.000;;0.00;0.00;0.02;0.3;2.0;0.4;Beam | 3 - HEA 140 | L : 1.650 m
198;;0.825;;0.00;0.00;0.01;0.6;2.3;0.9;Beam | 3 - HEA 140 | L : 1.650 m
198;;0.825;;0.00;0.00;0.01;0.6;2.3;0.9;Beam | 3 - HEA 140 | L : 1.650 m
198;;1.038;;0.00;0.00;0.01;0.7;2.4;0.9;Beam | 3 - HEA 140 | L : 1.650 m
198;151;1.650;;0.00;0.00;0.01;1.1;2.5;0.8;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;152;0.000;ε_x;0.00;0.00;0.02;0.3;2.0;0.4;Beam | 3 - HEA 140 | L : 1.650 m
198;151;1.650;ε_x;0.00;0.00;0.01;1.1;2.5;0.8;Beam | 3 - HEA 140 | L : 1.650 m
198;151;1.650;γ_xy;0.00;0.00;0.01;1.1;2.5;0.8;Beam | 3 - HEA 140 | L : 1.650 m
198;152;0.000;γ_xy;0.00;0.00;0.02;0.3;2.0;0.4;Beam | 3 - HEA 140 | L : 1.650 m
198;152;0.000;γ_xz;0.00;0.00;0.02;0.3;2.0;0.4;Beam | 3 - HEA 140 | L : 1.650 m
198;151;1.650;γ_xz;0.00;0.00;0.01;1.1;2.5;0.8;Beam | 3 - HEA 140 | L : 1.650 m
198;151;1.650;κ_x;0.00;0.00;0.01;1.1;2.5;0.8;Beam | 3 - HEA 140 | L : 1.650 m
198;152;0.000;κ_x;0.00;0.00;0.02;0.3;2.0;0.4;Beam | 3 - HEA 140 | L : 1.650 m
198;151;1.650;κ_y;0.00;0.00;0.01;1.1;2.5;0.8;Beam | 3 - HEA 140 | L : 1.650 m
198;152;0.000;κ_y;0.00;0.00;0.02;0.3;2.0;0.4;Beam | 3 - HEA 140 | L : 1.650 m
198;;1.155;κ_z;0.00;0.00;0.01;0.8;2.4;0.9;Beam | 3 - HEA 140 | L : 1.650 m
198;152;0.000;κ_z;0.00;0.00;0.02;0.3;2.0;0.4;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;0.00;0.00;0.02;1.1;2.5;0.9;Beam | 3 - HEA 140 | L : 1.650 m
198;;;;0.00;0.00;0.01;0.3;2.0;0.4;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
199;151;0.000;;0.00;0.00;-0.12;-4.8;2.5;0.8;Beam | 3 - HEA 140 | L : 1.650 m
199;6;1.650;;0.00;0.00;-0.13;-6.2;-2.2;0.0;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;151;0.000;ε_x;0.00;0.00;-0.12;-4.8;2.5;0.8;Beam | 3 - HEA 140 | L : 1.650 m
199;6;1.650;ε_x;0.00;0.00;-0.13;-6.2;-2.2;0.0;Beam | 3 - HEA 140 | L : 1.650 m
199;6;1.650;γ_xy;0.00;0.00;-0.13;-6.2;-2.2;0.0;Beam | 3 - HEA 140 | L : 1.650 m
199;151;0.000;γ_xy;0.00;0.00;-0.12;-4.8;2.5;0.8;Beam | 3 - HEA 140 | L : 1.650 m
199;151;0.000;γ_xz;0.00;0.00;-0.12;-4.8;2.5;0.8;Beam | 3 - HEA 140 | L : 1.650 m
199;6;1.650;γ_xz;0.00;0.00;-0.13;-6.2;-2.2;0.0;Beam | 3 - HEA 140 | L : 1.650 m
199;151;0.000;κ_x;0.00;0.00;-0.12;-4.8;2.5;0.8;Beam | 3 - HEA 140 | L : 1.650 m
199;6;1.650;κ_x;0.00;0.00;-0.13;-6.2;-2.2;0.0;Beam | 3 - HEA 140 | L : 1.650 m
199;151;0.000;κ_y;0.00;0.00;-0.12;-4.8;2.5;0.8;Beam | 3 - HEA 140 | L : 1.650 m
199;6;1.650;κ_y;0.00;0.00;-0.13;-6.2;-2.2;0.0;Beam | 3 - HEA 140 | L : 1.650 m
199;151;0.000;κ_z;0.00;0.00;-0.12;-4.8;2.5;0.8;Beam | 3 - HEA 140 | L : 1.650 m
199;6;1.650;κ_z;0.00;0.00;-0.13;-6.2;-2.2;0.0;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;0.00;0.00;-0.12;-4.8;2.5;0.8;Beam | 3 - HEA 140 | L : 1.650 m
199;;;;0.00;0.00;-0.13;-6.2;-2.2;0.0;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
200;49;0.000;;0.00;-0.04;0.16;0.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
200;;0.645;;0.00;-0.03;0.12;-644.6;2.5;7.4;Beam | 4 - Z 232Z23 | L : 5.000 m
200;;0.825;;0.00;-0.03;0.11;-744.5;3.1;9.1;Beam | 4 - Z 232Z23 | L : 5.000 m
200;;2.500;;0.00;0.00;0.00;2.1;5.6;16.3;Beam | 4 - Z 232Z23 | L : 5.000 m
200;;2.500;;0.00;0.00;0.00;2.1;5.6;16.3;Beam | 4 - Z 232Z23 | L : 5.000 m
200;;4.175;;0.00;0.03;-0.11;748.0;3.1;8.9;Beam | 4 - Z 232Z23 | L : 5.000 m
200;;4.355;;0.00;0.03;-0.12;647.8;2.5;7.2;Beam | 4 - Z 232Z23 | L : 5.000 m
200;116;5.000;;0.00;0.04;-0.16;0.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;116;5.000;ε_x;0.00;0.04;-0.16;0.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
200;;2.500;ε_x;0.00;0.00;0.00;2.1;5.6;16.3;Beam | 4 - Z 232Z23 | L : 5.000 m
200;116;5.000;γ_xu;0.00;0.04;-0.16;0.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
200;49;0.000;γ_xu;0.00;-0.04;0.16;0.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
200;49;0.000;γ_xv;0.00;-0.04;0.16;0.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
200;116;5.000;γ_xv;0.00;0.04;-0.16;0.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
200;;4.000;κ_x;0.00;0.03;-0.10;845.4;3.6;10.3;Beam | 4 - Z 232Z23 | L : 5.000 m
200;;1.000;κ_x;0.00;-0.03;0.10;-841.7;3.6;10.6;Beam | 4 - Z 232Z23 | L : 5.000 m
200;;2.500;κ_u;0.00;0.00;0.00;2.1;5.6;16.3;Beam | 4 - Z 232Z23 | L : 5.000 m
200;116;5.000;κ_u;0.00;0.04;-0.16;0.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
200;;2.500;κ_v;0.00;0.00;0.00;2.1;5.6;16.3;Beam | 4 - Z 232Z23 | L : 5.000 m
200;49;0.000;κ_v;0.00;-0.04;0.16;0.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.04;0.16;845.4;5.6;16.3;Beam | 4 - Z 232Z23 | L : 5.000 m
200;;;;0.00;-0.04;-0.16;-841.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
201;33;0.000;;0.00;-0.02;0.08;0.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
201;40;5.000;;0.00;0.02;-0.08;0.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;40;5.000;ε_x;0.00;0.02;-0.08;0.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
201;;2.500;ε_x;0.00;0.00;0.00;-7.8;2.9;8.4;Beam | 4 - Z 232Z23 | L : 5.000 m
201;40;5.000;γ_xu;0.00;0.02;-0.08;0.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
201;33;0.000;γ_xu;0.00;-0.02;0.08;0.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
201;33;0.000;γ_xv;0.00;-0.02;0.08;0.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
201;40;5.000;γ_xv;0.00;0.02;-0.08;0.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
201;;4.000;κ_x;0.00;0.01;-0.05;222.3;1.9;5.3;Beam | 4 - Z 232Z23 | L : 5.000 m
201;;1.000;κ_x;0.00;-0.01;0.05;-232.1;1.9;5.4;Beam | 4 - Z 232Z23 | L : 5.000 m
201;;2.500;κ_u;0.00;0.00;0.00;-7.8;2.9;8.4;Beam | 4 - Z 232Z23 | L : 5.000 m
201;40;5.000;κ_u;0.00;0.02;-0.08;0.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
201;;2.500;κ_v;0.00;0.00;0.00;-7.8;2.9;8.4;Beam | 4 - Z 232Z23 | L : 5.000 m
201;33;0.000;κ_v;0.00;-0.02;0.08;0.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.08;222.3;2.9;8.4;Beam | 4 - Z 232Z23 | L : 5.000 m
201;;;;0.00;-0.02;-0.08;-232.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
202;50;0.000;;0.00;-0.05;0.16;1.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
202;;0.825;;0.00;-0.03;0.11;-735.0;3.1;9.2;Beam | 4 - Z 232Z23 | L : 5.000 m
202;;4.175;;0.00;0.03;-0.11;770.2;3.1;8.7;Beam | 4 - Z 232Z23 | L : 5.000 m
202;118;5.000;;0.00;0.04;-0.16;1.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;118;5.000;ε_x;0.00;0.04;-0.16;1.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
202;;2.500;ε_x;0.00;0.00;0.00;30.1;5.6;16.2;Beam | 4 - Z 232Z23 | L : 5.000 m
202;118;5.000;γ_xu;0.00;0.04;-0.16;1.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
202;50;0.000;γ_xu;0.00;-0.05;0.16;1.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
202;50;0.000;γ_xv;0.00;-0.05;0.16;1.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
202;118;5.000;γ_xv;0.00;0.04;-0.16;1.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
202;;4.000;κ_x;0.00;0.03;-0.10;871.2;3.6;10.2;Beam | 4 - Z 232Z23 | L : 5.000 m
202;;1.000;κ_x;0.00;-0.03;0.10;-830.4;3.6;10.6;Beam | 4 - Z 232Z23 | L : 5.000 m
202;;2.500;κ_u;0.00;0.00;0.00;30.1;5.6;16.2;Beam | 4 - Z 232Z23 | L : 5.000 m
202;118;5.000;κ_u;0.00;0.04;-0.16;1.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
202;;2.500;κ_v;0.00;0.00;0.00;30.1;5.6;16.2;Beam | 4 - Z 232Z23 | L : 5.000 m
202;50;0.000;κ_v;0.00;-0.05;0.16;1.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.04;0.16;871.2;5.6;16.2;Beam | 4 - Z 232Z23 | L : 5.000 m
202;;;;0.00;-0.05;-0.16;-830.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
203;51;0.000;;0.01;-0.04;0.16;1.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
203;;0.037;;0.01;-0.04;0.16;-37.7;0.2;0.5;Beam | 4 - Z 232Z23 | L : 5.000 m
203;;0.825;;0.01;-0.03;0.11;-683.5;3.1;8.7;Beam | 4 - Z 232Z23 | L : 5.000 m
203;;4.175;;0.01;0.03;-0.11;734.4;3.1;8.4;Beam | 4 - Z 232Z23 | L : 5.000 m
203;;4.963;;0.01;0.04;-0.16;42.9;0.2;0.5;Beam | 4 - Z 232Z23 | L : 5.000 m
203;119;5.000;;0.01;0.04;-0.16;1.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;119;5.000;ε_x;0.01;0.04;-0.16;1.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
203;;2.000;ε_x;0.01;-0.01;0.03;-405.1;5.4;14.9;Beam | 4 - Z 232Z23 | L : 5.000 m
203;119;5.000;γ_xu;0.01;0.04;-0.16;1.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
203;51;0.000;γ_xu;0.01;-0.04;0.16;1.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
203;51;0.000;γ_xv;0.01;-0.04;0.16;1.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
203;119;5.000;γ_xv;0.01;0.04;-0.16;1.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
203;;4.000;κ_x;0.01;0.02;-0.10;831.0;3.6;9.7;Beam | 4 - Z 232Z23 | L : 5.000 m
203;;1.000;κ_x;0.01;-0.03;0.10;-771.5;3.6;10.1;Beam | 4 - Z 232Z23 | L : 5.000 m
203;;2.500;κ_u;0.01;0.00;0.00;45.2;5.6;15.4;Beam | 4 - Z 232Z23 | L : 5.000 m
203;119;5.000;κ_u;0.01;0.04;-0.16;1.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
203;;2.500;κ_v;0.01;0.00;0.00;45.2;5.6;15.4;Beam | 4 - Z 232Z23 | L : 5.000 m
203;51;0.000;κ_v;0.01;-0.04;0.16;1.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.01;0.04;0.16;831.0;5.6;15.4;Beam | 4 - Z 232Z23 | L : 5.000 m
203;;;;0.01;-0.04;-0.16;-771.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
204;54;0.000;;0.00;-0.04;0.16;0.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
204;;0.787;;0.00;-0.03;0.11;-713.3;3.0;8.8;Beam | 4 - Z 232Z23 | L : 5.000 m
204;;0.825;;0.00;-0.03;0.11;-733.6;3.1;9.1;Beam | 4 - Z 232Z23 | L : 5.000 m
204;;4.175;;0.00;0.03;-0.11;775.5;3.1;9.0;Beam | 4 - Z 232Z23 | L : 5.000 m
204;;4.213;;0.00;0.03;-0.11;753.6;3.0;8.6;Beam | 4 - Z 232Z23 | L : 5.000 m
204;120;5.000;;0.00;0.04;-0.16;0.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;120;5.000;ε_x;0.00;0.04;-0.16;0.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
204;;2.000;ε_x;0.00;-0.01;0.03;-441.8;5.4;15.8;Beam | 4 - Z 232Z23 | L : 5.000 m
204;120;5.000;γ_xu;0.00;0.04;-0.16;0.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
204;54;0.000;γ_xu;0.00;-0.04;0.16;0.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
204;54;0.000;γ_xv;0.00;-0.04;0.16;0.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
204;120;5.000;γ_xv;0.00;0.04;-0.16;0.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
204;;4.000;κ_x;0.00;0.03;-0.10;877.6;3.6;10.4;Beam | 4 - Z 232Z23 | L : 5.000 m
204;;1.000;κ_x;0.00;-0.03;0.10;-828.4;3.6;10.6;Beam | 4 - Z 232Z23 | L : 5.000 m
204;;2.500;κ_u;0.00;0.00;0.00;37.9;5.6;16.4;Beam | 4 - Z 232Z23 | L : 5.000 m
204;120;5.000;κ_u;0.00;0.04;-0.16;0.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
204;;2.500;κ_v;0.00;0.00;0.00;37.9;5.6;16.4;Beam | 4 - Z 232Z23 | L : 5.000 m
204;54;0.000;κ_v;0.00;-0.04;0.16;0.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.04;0.16;877.6;5.6;16.4;Beam | 4 - Z 232Z23 | L : 5.000 m
204;;;;0.00;-0.04;-0.16;-828.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
205;53;0.000;;0.00;-0.04;0.16;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
205;;0.825;;0.00;-0.03;0.11;-731.2;3.1;8.9;Beam | 4 - Z 232Z23 | L : 5.000 m
205;;4.175;;0.00;0.03;-0.11;777.1;3.1;8.7;Beam | 4 - Z 232Z23 | L : 5.000 m
205;121;5.000;;0.00;0.04;-0.16;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;121;5.000;ε_x;0.00;0.04;-0.16;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
205;;2.000;ε_x;0.00;-0.01;0.03;-438.0;5.4;15.4;Beam | 4 - Z 232Z23 | L : 5.000 m
205;121;5.000;γ_xu;0.00;0.04;-0.16;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
205;53;0.000;γ_xu;0.00;-0.04;0.16;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
205;53;0.000;γ_xv;0.00;-0.04;0.16;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
205;121;5.000;γ_xv;0.00;0.04;-0.16;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
205;;4.000;κ_x;0.00;0.03;-0.10;879.5;3.6;10.1;Beam | 4 - Z 232Z23 | L : 5.000 m
