Member No.;Node;Location;;Axial and Shear Strains [‰];;;Torsional and Bending Strains [mrad/m];;;
177;;2.500;κ_u;0.00;0.00;0.00;-21.8;3.9;10.8;Beam | 4 - Z 232Z23 | L : 5.000 m
177;141;0.000;κ_u;0.01;-0.03;0.11;-1.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
177;;2.500;κ_v;0.00;0.00;0.00;-21.8;3.9;10.8;Beam | 4 - Z 232Z23 | L : 5.000 m
177;113;5.000;κ_v;0.01;0.03;-0.11;-1.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.01;0.03;0.11;377.3;3.9;10.8;Beam | 4 - Z 232Z23 | L : 5.000 m
177;;;;0.00;-0.03;-0.11;-406.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
178;142;0.000;;0.00;-0.03;0.11;-0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
178;;0.787;;0.00;-0.02;0.08;-361.9;2.1;5.9;Beam | 4 - Z 232Z23 | L : 5.000 m
178;;0.825;;0.00;-0.02;0.07;-372.4;2.1;6.2;Beam | 4 - Z 232Z23 | L : 5.000 m
178;;4.175;;0.00;0.02;-0.07;351.9;2.1;6.2;Beam | 4 - Z 232Z23 | L : 5.000 m
178;;4.213;;0.00;0.02;-0.08;342.2;2.1;6.0;Beam | 4 - Z 232Z23 | L : 5.000 m
178;114;5.000;;0.00;0.03;-0.11;-0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;142;0.000;ε_x;0.00;-0.03;0.11;-0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
178;;3.000;ε_x;0.00;0.01;-0.02;211.8;3.7;10.8;Beam | 4 - Z 232Z23 | L : 5.000 m
178;114;5.000;γ_xu;0.00;0.03;-0.11;-0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
178;142;0.000;γ_xu;0.00;-0.03;0.11;-0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
178;142;0.000;γ_xv;0.00;-0.03;0.11;-0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
178;114;5.000;γ_xv;0.00;0.03;-0.11;-0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
178;;4.000;κ_x;0.00;0.02;-0.07;397.4;2.5;7.3;Beam | 4 - Z 232Z23 | L : 5.000 m
178;;1.000;κ_x;0.00;-0.02;0.07;-421.4;2.5;7.2;Beam | 4 - Z 232Z23 | L : 5.000 m
178;;2.500;κ_u;0.00;0.00;0.00;-18.4;3.9;11.3;Beam | 4 - Z 232Z23 | L : 5.000 m
178;142;0.000;κ_u;0.00;-0.03;0.11;-0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
178;;2.500;κ_v;0.00;0.00;0.00;-18.4;3.9;11.3;Beam | 4 - Z 232Z23 | L : 5.000 m
178;114;5.000;κ_v;0.00;0.03;-0.11;-0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.11;397.4;3.9;11.3;Beam | 4 - Z 232Z23 | L : 5.000 m
178;;;;0.00;-0.03;-0.11;-421.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
179;143;0.000;;0.00;-0.03;0.11;-0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
179;;0.825;;0.00;-0.02;0.07;-373.3;2.1;6.1;Beam | 4 - Z 232Z23 | L : 5.000 m
179;;4.175;;0.00;0.02;-0.07;350.9;2.1;6.2;Beam | 4 - Z 232Z23 | L : 5.000 m
179;115;5.000;;0.00;0.03;-0.11;-0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;143;0.000;ε_x;0.00;-0.03;0.11;-0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
179;;3.000;ε_x;0.00;0.01;-0.02;210.2;3.7;10.7;Beam | 4 - Z 232Z23 | L : 5.000 m
179;115;5.000;γ_xu;0.00;0.03;-0.11;-0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
179;143;0.000;γ_xu;0.00;-0.03;0.11;-0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
179;143;0.000;γ_xv;0.00;-0.03;0.11;-0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
179;115;5.000;γ_xv;0.00;0.03;-0.11;-0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
179;;4.000;κ_x;0.00;0.02;-0.07;396.2;2.5;7.1;Beam | 4 - Z 232Z23 | L : 5.000 m
179;;1.000;κ_x;0.00;-0.02;0.07;-422.4;2.5;7.0;Beam | 4 - Z 232Z23 | L : 5.000 m
179;;2.500;κ_u;0.00;0.00;0.00;-20.1;3.9;11.1;Beam | 4 - Z 232Z23 | L : 5.000 m
179;143;0.000;κ_u;0.00;-0.03;0.11;-0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
179;;2.500;κ_v;0.00;0.00;0.00;-20.1;3.9;11.1;Beam | 4 - Z 232Z23 | L : 5.000 m
179;115;5.000;κ_v;0.00;0.03;-0.11;-0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.11;396.2;3.9;11.1;Beam | 4 - Z 232Z23 | L : 5.000 m
179;;;;0.00;-0.03;-0.11;-422.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
180;123;0.000;;0.00;-0.03;0.11;0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
180;151;5.000;;0.00;0.03;-0.11;0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;151;5.000;ε_x;0.00;0.03;-0.11;0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
180;;2.500;ε_x;0.00;0.00;0.00;-31.0;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
180;151;5.000;γ_xu;0.00;0.03;-0.11;0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
180;123;0.000;γ_xu;0.00;-0.03;0.11;0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
180;123;0.000;γ_xv;0.00;-0.03;0.11;0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
180;151;5.000;γ_xv;0.00;0.03;-0.11;0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
180;;4.000;κ_x;0.00;0.02;-0.07;383.4;2.5;7.1;Beam | 4 - Z 232Z23 | L : 5.000 m
180;;1.000;κ_x;0.00;-0.02;0.07;-422.6;2.5;7.2;Beam | 4 - Z 232Z23 | L : 5.000 m
180;;2.500;κ_u;0.00;0.00;0.00;-31.0;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
180;151;5.000;κ_u;0.00;0.03;-0.11;0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
180;;2.500;κ_v;0.00;0.00;0.00;-31.0;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
180;123;0.000;κ_v;0.00;-0.03;0.11;0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.11;383.4;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
180;;;;0.00;-0.03;-0.11;-422.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
181;16;0.000;;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
181;6;5.000;;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;6;5.000;ε_x;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
181;;2.500;ε_x;0.00;0.00;0.00;-21.1;2.0;5.8;Beam | 4 - Z 232Z23 | L : 5.000 m
181;6;5.000;γ_xu;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
181;16;0.000;γ_xu;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
181;16;0.000;γ_xv;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
181;6;5.000;γ_xv;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
181;;4.000;κ_x;0.00;0.01;-0.03;95.8;1.3;3.7;Beam | 4 - Z 232Z23 | L : 5.000 m
181;;1.000;κ_x;0.00;-0.01;0.03;-122.8;1.3;3.7;Beam | 4 - Z 232Z23 | L : 5.000 m
181;;2.500;κ_u;0.00;0.00;0.00;-21.1;2.0;5.8;Beam | 4 - Z 232Z23 | L : 5.000 m
181;16;0.000;κ_u;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
181;;2.500;κ_v;0.00;0.00;0.00;-21.1;2.0;5.8;Beam | 4 - Z 232Z23 | L : 5.000 m
181;6;5.000;κ_v;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.06;95.8;2.0;5.8;Beam | 4 - Z 232Z23 | L : 5.000 m
181;;;;0.00;-0.02;-0.06;-122.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
182;124;0.000;;0.00;-0.03;0.11;1.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
182;152;5.000;;0.00;0.03;-0.11;1.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;152;5.000;ε_x;0.00;0.03;-0.11;1.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
182;;2.500;ε_x;0.00;0.00;0.00;-16.4;3.9;11.1;Beam | 4 - Z 232Z23 | L : 5.000 m
182;152;5.000;γ_xu;0.00;0.03;-0.11;1.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
182;124;0.000;γ_xu;0.00;-0.03;0.11;1.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
182;124;0.000;γ_xv;0.00;-0.03;0.11;1.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
182;152;5.000;γ_xv;0.00;0.03;-0.11;1.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
182;;4.000;κ_x;0.00;0.02;-0.07;394.2;2.5;7.0;Beam | 4 - Z 232Z23 | L : 5.000 m
182;;1.000;κ_x;0.00;-0.02;0.07;-414.0;2.5;7.2;Beam | 4 - Z 232Z23 | L : 5.000 m
182;;2.500;κ_u;0.00;0.00;0.00;-16.4;3.9;11.1;Beam | 4 - Z 232Z23 | L : 5.000 m
182;152;5.000;κ_u;0.00;0.03;-0.11;1.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
182;;2.500;κ_v;0.00;0.00;0.00;-16.4;3.9;11.1;Beam | 4 - Z 232Z23 | L : 5.000 m
182;124;0.000;κ_v;0.00;-0.03;0.11;1.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.11;394.2;3.9;11.1;Beam | 4 - Z 232Z23 | L : 5.000 m
182;;;;0.00;-0.03;-0.11;-414.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
183;125;0.000;;0.00;-0.03;0.11;1.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
183;153;5.000;;0.00;0.03;-0.11;1.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;153;5.000;ε_x;0.00;0.03;-0.11;1.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
183;;2.000;ε_x;0.00;-0.01;0.02;-231.0;3.7;10.5;Beam | 4 - Z 232Z23 | L : 5.000 m
183;153;5.000;γ_xu;0.00;0.03;-0.11;1.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
183;125;0.000;γ_xu;0.00;-0.03;0.11;1.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
183;125;0.000;γ_xv;0.00;-0.03;0.11;1.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
183;153;5.000;γ_xv;0.00;0.03;-0.11;1.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
183;;4.000;κ_x;0.00;0.02;-0.07;390.3;2.5;6.9;Beam | 4 - Z 232Z23 | L : 5.000 m
183;;1.000;κ_x;0.00;-0.02;0.07;-401.6;2.5;7.1;Beam | 4 - Z 232Z23 | L : 5.000 m
183;;2.500;κ_u;0.00;0.00;0.00;-9.6;3.9;10.9;Beam | 4 - Z 232Z23 | L : 5.000 m
183;153;5.000;κ_u;0.00;0.03;-0.11;1.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
183;;2.500;κ_v;0.00;0.00;0.00;-9.6;3.9;10.9;Beam | 4 - Z 232Z23 | L : 5.000 m
183;125;0.000;κ_v;0.00;-0.03;0.11;1.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.11;390.3;3.9;10.9;Beam | 4 - Z 232Z23 | L : 5.000 m
183;;;;0.00;-0.03;-0.11;-401.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
184;126;0.000;;0.00;-0.03;0.11;0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
184;154;5.000;;0.00;0.03;-0.11;0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;154;5.000;ε_x;0.00;0.03;-0.11;0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
184;;2.000;ε_x;0.00;-0.01;0.02;-238.2;3.7;10.8;Beam | 4 - Z 232Z23 | L : 5.000 m
184;154;5.000;γ_xu;0.00;0.03;-0.11;0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
184;126;0.000;γ_xu;0.00;-0.03;0.11;0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
184;126;0.000;γ_xv;0.00;-0.03;0.11;0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
184;154;5.000;γ_xv;0.00;0.03;-0.11;0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
184;;4.000;κ_x;0.00;0.02;-0.07;397.0;2.5;7.1;Beam | 4 - Z 232Z23 | L : 5.000 m
184;;1.000;κ_x;0.00;-0.02;0.07;-411.9;2.5;7.2;Beam | 4 - Z 232Z23 | L : 5.000 m
184;;2.500;κ_u;0.00;0.00;0.00;-12.0;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
184;154;5.000;κ_u;0.00;0.03;-0.11;0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
184;;2.500;κ_v;0.00;0.00;0.00;-12.0;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
184;126;0.000;κ_v;0.00;-0.03;0.11;0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.11;397.0;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
184;;;;0.00;-0.03;-0.11;-411.9;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
185;127;0.000;;0.00;-0.03;0.11;0.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
185;;0.795;;0.00;-0.02;0.08;-356.3;2.1;6.0;Beam | 4 - Z 232Z23 | L : 5.000 m
185;;0.825;;0.00;-0.02;0.07;-364.5;2.1;6.1;Beam | 4 - Z 232Z23 | L : 5.000 m
185;;4.175;;0.00;0.02;-0.07;354.6;2.1;6.0;Beam | 4 - Z 232Z23 | L : 5.000 m
185;;4.205;;0.00;0.02;-0.08;346.7;2.1;5.9;Beam | 4 - Z 232Z23 | L : 5.000 m
185;155;5.000;;0.00;0.03;-0.11;0.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;155;5.000;ε_x;0.00;0.03;-0.11;0.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
185;;2.000;ε_x;0.00;-0.01;0.02;-237.2;3.7;10.6;Beam | 4 - Z 232Z23 | L : 5.000 m
185;155;5.000;γ_xu;0.00;0.03;-0.11;0.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
185;127;0.000;γ_xu;0.00;-0.03;0.11;0.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
185;127;0.000;γ_xv;0.00;-0.03;0.11;0.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
185;155;5.000;γ_xv;0.00;0.03;-0.11;0.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
185;;4.000;κ_x;0.00;0.02;-0.07;400.5;2.5;7.0;Beam | 4 - Z 232Z23 | L : 5.000 m
185;;1.000;κ_x;0.00;-0.02;0.07;-412.4;2.5;7.1;Beam | 4 - Z 232Z23 | L : 5.000 m
185;;2.500;κ_u;0.00;0.00;0.00;-9.7;3.9;11.1;Beam | 4 - Z 232Z23 | L : 5.000 m
185;155;5.000;κ_u;0.00;0.03;-0.11;0.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
185;;2.500;κ_v;0.00;0.00;0.00;-9.7;3.9;11.1;Beam | 4 - Z 232Z23 | L : 5.000 m
185;127;0.000;κ_v;0.00;-0.03;0.11;0.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.11;400.5;3.9;11.1;Beam | 4 - Z 232Z23 | L : 5.000 m
185;;;;0.00;-0.03;-0.11;-412.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
186;145;0.000;;0.00;-0.02;0.07;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;0.075;;0.00;-0.02;0.07;-15.7;0.1;0.4;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;0.825;;0.00;-0.01;0.05;-138.2;1.3;3.7;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;4.175;;0.00;0.01;-0.05;127.8;1.3;3.7;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;4.925;;0.00;0.02;-0.07;14.5;0.1;0.4;Beam | 4 - Z 232Z23 | L : 5.000 m
186;117;5.000;;0.00;0.02;-0.07;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;145;0.000;ε_x;0.00;-0.02;0.07;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;4.000;ε_x;0.00;0.01;-0.04;144.2;1.5;4.3;Beam | 4 - Z 232Z23 | L : 5.000 m
186;117;5.000;γ_xu;0.00;0.02;-0.07;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
186;145;0.000;γ_xu;0.00;-0.02;0.07;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
186;145;0.000;γ_xv;0.00;-0.02;0.07;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
186;117;5.000;γ_xv;0.00;0.02;-0.07;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;4.000;κ_x;0.00;0.01;-0.04;144.2;1.5;4.3;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;1.000;κ_x;0.00;-0.01;0.04;-156.5;1.5;4.3;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;2.500;κ_u;0.00;0.00;0.00;-9.6;2.4;6.7;Beam | 4 - Z 232Z23 | L : 5.000 m
186;145;0.000;κ_u;0.00;-0.02;0.07;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;2.500;κ_v;0.00;0.00;0.00;-9.6;2.4;6.7;Beam | 4 - Z 232Z23 | L : 5.000 m
186;117;5.000;κ_v;0.00;0.02;-0.07;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.07;144.2;2.4;6.7;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;;;0.00;-0.02;-0.07;-156.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
187;128;0.000;;0.00;-0.02;0.07;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;0.075;;0.00;-0.02;0.07;-17.9;0.1;0.4;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;0.825;;0.00;-0.01;0.05;-159.6;1.4;4.1;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;4.175;;0.00;0.01;-0.05;149.5;1.4;4.1;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;4.925;;0.00;0.02;-0.07;17.2;0.1;0.4;Beam | 4 - Z 232Z23 | L : 5.000 m
187;156;5.000;;0.00;0.02;-0.07;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;156;5.000;ε_x;0.00;0.02;-0.07;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;1.500;ε_x;0.00;-0.01;0.03;-172.7;2.1;6.2;Beam | 4 - Z 232Z23 | L : 5.000 m
187;156;5.000;γ_xu;0.00;0.02;-0.07;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;128;0.000;γ_xu;0.00;-0.02;0.07;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;128;0.000;γ_xv;0.00;-0.02;0.07;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;156;5.000;γ_xv;0.00;0.02;-0.07;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;4.000;κ_x;0.00;0.01;-0.04;168.9;1.6;4.7;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;1.000;κ_x;0.00;-0.01;0.04;-180.8;1.6;4.7;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;2.500;κ_u;0.00;0.00;0.00;-9.5;2.5;7.4;Beam | 4 - Z 232Z23 | L : 5.000 m
187;156;5.000;κ_u;0.00;0.02;-0.07;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;2.500;κ_v;0.00;0.00;0.00;-9.5;2.5;7.4;Beam | 4 - Z 232Z23 | L : 5.000 m
187;128;0.000;κ_v;0.00;-0.02;0.07;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.07;168.9;2.5;7.4;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;;;0.00;-0.02;-0.07;-180.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
188;139;0.000;;0.00;0.00;0.00;-1.2;1.6;1.1;Beam | 3 - HEA 140 | L : 1.650 m
188;;0.160;;0.00;0.00;0.00;-1.1;1.6;1.1;Beam | 3 - HEA 140 | L : 1.650 m
188;;0.360;;0.00;0.00;0.00;-1.1;1.6;1.2;Beam | 3 - HEA 140 | L : 1.650 m
188;;0.612;;0.00;0.00;0.00;-1.0;1.6;1.1;Beam | 3 - HEA 140 | L : 1.650 m
188;;0.825;;0.00;0.00;0.00;-0.9;1.6;1.1;Beam | 3 - HEA 140 | L : 1.650 m
188;;0.825;;0.00;0.00;0.00;-0.9;1.6;1.1;Beam | 3 - HEA 140 | L : 1.650 m
188;140;1.650;;0.00;0.01;-0.01;-0.6;1.4;0.5;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;140;1.650;ε_x;0.00;0.01;-0.01;-0.6;1.4;0.5;Beam | 3 - HEA 140 | L : 1.650 m
188;139;0.000;ε_x;0.00;0.00;0.00;-1.2;1.6;1.1;Beam | 3 - HEA 140 | L : 1.650 m
188;140;1.650;γ_xy;0.00;0.01;-0.01;-0.6;1.4;0.5;Beam | 3 - HEA 140 | L : 1.650 m
188;139;0.000;γ_xy;0.00;0.00;0.00;-1.2;1.6;1.1;Beam | 3 - HEA 140 | L : 1.650 m
188;139;0.000;γ_xz;0.00;0.00;0.00;-1.2;1.6;1.1;Beam | 3 - HEA 140 | L : 1.650 m
188;140;1.650;γ_xz;0.00;0.01;-0.01;-0.6;1.4;0.5;Beam | 3 - HEA 140 | L : 1.650 m
188;140;1.650;κ_x;0.00;0.01;-0.01;-0.6;1.4;0.5;Beam | 3 - HEA 140 | L : 1.650 m
188;139;0.000;κ_x;0.00;0.00;0.00;-1.2;1.6;1.1;Beam | 3 - HEA 140 | L : 1.650 m
188;;0.165;κ_y;0.00;0.00;0.00;-1.1;1.6;1.1;Beam | 3 - HEA 140 | L : 1.650 m
188;140;1.650;κ_y;0.00;0.01;-0.01;-0.6;1.4;0.5;Beam | 3 - HEA 140 | L : 1.650 m
188;;0.413;κ_z;0.00;0.00;0.00;-1.0;1.6;1.2;Beam | 3 - HEA 140 | L : 1.650 m
188;140;1.650;κ_z;0.00;0.01;-0.01;-0.6;1.4;0.5;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;0.00;0.01;0.00;-0.6;1.6;1.2;Beam | 3 - HEA 140 | L : 1.650 m
188;;;;0.00;0.00;-0.01;-1.2;1.4;0.5;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
189;140;0.000;;0.00;0.00;-0.09;-4.8;1.4;0.5;Beam | 3 - HEA 140 | L : 1.650 m
189;;0.825;;0.00;0.01;-0.10;-5.3;-0.4;-0.3;Beam | 3 - HEA 140 | L : 1.650 m
189;;0.825;;0.00;0.01;-0.10;-5.3;-0.4;-0.3;Beam | 3 - HEA 140 | L : 1.650 m
189;;1.067;;0.00;0.01;-0.10;-5.4;-1.0;-0.6;Beam | 3 - HEA 140 | L : 1.650 m
189;141;1.650;;0.00;0.01;-0.10;-5.4;-2.4;-1.4;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;141;1.650;ε_x;0.00;0.01;-0.10;-5.4;-2.4;-1.4;Beam | 3 - HEA 140 | L : 1.650 m
189;140;0.000;ε_x;0.00;0.00;-0.09;-4.8;1.4;0.5;Beam | 3 - HEA 140 | L : 1.650 m
189;141;1.650;γ_xy;0.00;0.01;-0.10;-5.4;-2.4;-1.4;Beam | 3 - HEA 140 | L : 1.650 m
189;140;0.000;γ_xy;0.00;0.00;-0.09;-4.8;1.4;0.5;Beam | 3 - HEA 140 | L : 1.650 m
189;140;0.000;γ_xz;0.00;0.00;-0.09;-4.8;1.4;0.5;Beam | 3 - HEA 140 | L : 1.650 m
189;141;1.650;γ_xz;0.00;0.01;-0.10;-5.4;-2.4;-1.4;Beam | 3 - HEA 140 | L : 1.650 m
189;140;0.000;κ_x;0.00;0.00;-0.09;-4.8;1.4;0.5;Beam | 3 - HEA 140 | L : 1.650 m
189;;1.444;κ_x;0.00;0.01;-0.10;-5.4;-1.9;-1.1;Beam | 3 - HEA 140 | L : 1.650 m
189;140;0.000;κ_y;0.00;0.00;-0.09;-4.8;1.4;0.5;Beam | 3 - HEA 140 | L : 1.650 m
189;141;1.650;κ_y;0.00;0.01;-0.10;-5.4;-2.4;-1.4;Beam | 3 - HEA 140 | L : 1.650 m
189;140;0.000;κ_z;0.00;0.00;-0.09;-4.8;1.4;0.5;Beam | 3 - HEA 140 | L : 1.650 m
