Member No.;Node;Location;;Axial and Shear Strains [‰];;;Torsional and Bending Strains [mrad/m];;;
186;117;5.000;γ_xu;0.00;0.01;-0.04;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
186;145;0.000;γ_xu;0.00;-0.01;0.04;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
186;145;0.000;γ_xv;0.00;-0.01;0.04;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
186;117;5.000;γ_xv;0.00;0.01;-0.04;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;4.000;κ_x;0.00;0.01;-0.02;34.6;0.8;2.3;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;1.000;κ_x;0.00;-0.01;0.02;-48.8;0.8;2.3;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;2.500;κ_u;0.00;0.00;0.00;-11.1;1.2;3.5;Beam | 4 - Z 232Z23 | L : 5.000 m
186;117;5.000;κ_u;0.00;0.01;-0.04;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;2.500;κ_v;0.00;0.00;0.00;-11.1;1.2;3.5;Beam | 4 - Z 232Z23 | L : 5.000 m
186;145;0.000;κ_v;0.00;-0.01;0.04;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.01;0.04;34.6;1.2;3.5;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;;;0.00;-0.01;-0.04;-48.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
187;128;0.000;;0.00;-0.01;0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;0.075;;0.00;-0.01;0.04;-8.4;0.1;0.3;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;0.825;;0.00;-0.01;0.03;-76.5;0.9;2.9;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;4.175;;0.00;0.01;-0.03;60.5;0.9;2.9;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;4.925;;0.00;0.01;-0.04;7.1;0.1;0.3;Beam | 4 - Z 232Z23 | L : 5.000 m
187;156;5.000;;0.00;0.01;-0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;156;5.000;ε_x;0.00;0.01;-0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;1.500;ε_x;0.00;-0.01;0.02;-85.9;1.3;4.4;Beam | 4 - Z 232Z23 | L : 5.000 m
187;156;5.000;γ_xu;0.00;0.01;-0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;128;0.000;γ_xu;0.00;-0.01;0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;128;0.000;γ_xv;0.00;-0.01;0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;156;5.000;γ_xv;0.00;0.01;-0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;4.000;κ_x;0.00;0.01;-0.03;68.1;1.0;3.3;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;1.000;κ_x;0.00;-0.01;0.03;-87.1;1.0;3.4;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;2.500;κ_u;0.00;0.00;0.00;-15.0;1.6;5.3;Beam | 4 - Z 232Z23 | L : 5.000 m
187;156;5.000;κ_u;0.00;0.01;-0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;2.500;κ_v;0.00;0.00;0.00;-15.0;1.6;5.3;Beam | 4 - Z 232Z23 | L : 5.000 m
187;128;0.000;κ_v;0.00;-0.01;0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.01;0.04;68.1;1.6;5.3;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;;;0.00;-0.01;-0.04;-87.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
188;139;0.000;;-0.01;-0.01;0.01;-2.7;0.7;2.7;Beam | 3 - HEA 140 | L : 1.650 m
188;;0.160;;-0.01;0.00;0.01;-2.7;0.8;2.9;Beam | 3 - HEA 140 | L : 1.650 m
188;;0.360;;-0.01;0.00;0.01;-2.6;0.8;2.9;Beam | 3 - HEA 140 | L : 1.650 m
188;;0.612;;-0.01;0.00;0.00;-2.5;0.8;2.9;Beam | 3 - HEA 140 | L : 1.650 m
188;;0.825;;-0.01;0.00;0.00;-2.4;0.8;2.7;Beam | 3 - HEA 140 | L : 1.650 m
188;;0.825;;-0.01;0.00;0.00;-2.4;0.8;2.7;Beam | 3 - HEA 140 | L : 1.650 m
188;140;1.650;;-0.01;0.01;0.00;-2.0;0.8;1.3;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;140;1.650;ε_x;-0.01;0.01;0.00;-2.0;0.8;1.3;Beam | 3 - HEA 140 | L : 1.650 m
188;139;0.000;ε_x;-0.01;-0.01;0.01;-2.7;0.7;2.7;Beam | 3 - HEA 140 | L : 1.650 m
188;140;1.650;γ_xy;-0.01;0.01;0.00;-2.0;0.8;1.3;Beam | 3 - HEA 140 | L : 1.650 m
188;139;0.000;γ_xy;-0.01;-0.01;0.01;-2.7;0.7;2.7;Beam | 3 - HEA 140 | L : 1.650 m
188;139;0.000;γ_xz;-0.01;-0.01;0.01;-2.7;0.7;2.7;Beam | 3 - HEA 140 | L : 1.650 m
188;140;1.650;γ_xz;-0.01;0.01;0.00;-2.0;0.8;1.3;Beam | 3 - HEA 140 | L : 1.650 m
188;140;1.650;κ_x;-0.01;0.01;0.00;-2.0;0.8;1.3;Beam | 3 - HEA 140 | L : 1.650 m
188;139;0.000;κ_x;-0.01;-0.01;0.01;-2.7;0.7;2.7;Beam | 3 - HEA 140 | L : 1.650 m
188;;1.031;κ_y;-0.01;0.01;0.00;-2.3;0.8;2.5;Beam | 3 - HEA 140 | L : 1.650 m
188;139;0.000;κ_y;-0.01;-0.01;0.01;-2.7;0.7;2.7;Beam | 3 - HEA 140 | L : 1.650 m
188;;0.413;κ_z;-0.01;0.00;0.00;-2.6;0.8;2.9;Beam | 3 - HEA 140 | L : 1.650 m
188;140;1.650;κ_z;-0.01;0.01;0.00;-2.0;0.8;1.3;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;-0.01;0.01;0.01;-2.0;0.8;2.9;Beam | 3 - HEA 140 | L : 1.650 m
188;;;;-0.01;-0.01;0.00;-2.7;0.7;1.3;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
189;140;0.000;;-0.01;0.01;-0.05;-12.5;0.8;1.3;Beam | 3 - HEA 140 | L : 1.650 m
189;;0.825;;-0.01;0.01;-0.05;-13.1;-0.2;-0.8;Beam | 3 - HEA 140 | L : 1.650 m
189;;0.825;;-0.01;0.01;-0.05;-13.1;-0.2;-0.8;Beam | 3 - HEA 140 | L : 1.650 m
189;;1.067;;-0.01;0.02;-0.06;-13.3;-0.5;-1.5;Beam | 3 - HEA 140 | L : 1.650 m
189;141;1.650;;-0.01;0.02;-0.06;-13.3;-1.3;-3.4;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;141;1.650;ε_x;-0.01;0.02;-0.06;-13.3;-1.3;-3.4;Beam | 3 - HEA 140 | L : 1.650 m
189;140;0.000;ε_x;-0.01;0.01;-0.05;-12.5;0.8;1.3;Beam | 3 - HEA 140 | L : 1.650 m
189;141;1.650;γ_xy;-0.01;0.02;-0.06;-13.3;-1.3;-3.4;Beam | 3 - HEA 140 | L : 1.650 m
189;140;0.000;γ_xy;-0.01;0.01;-0.05;-12.5;0.8;1.3;Beam | 3 - HEA 140 | L : 1.650 m
189;140;0.000;γ_xz;-0.01;0.01;-0.05;-12.5;0.8;1.3;Beam | 3 - HEA 140 | L : 1.650 m
189;141;1.650;γ_xz;-0.01;0.02;-0.06;-13.3;-1.3;-3.4;Beam | 3 - HEA 140 | L : 1.650 m
189;140;0.000;κ_x;-0.01;0.01;-0.05;-12.5;0.8;1.3;Beam | 3 - HEA 140 | L : 1.650 m
189;;1.444;κ_x;-0.01;0.02;-0.06;-13.4;-1.0;-2.7;Beam | 3 - HEA 140 | L : 1.650 m
189;140;0.000;κ_y;-0.01;0.01;-0.05;-12.5;0.8;1.3;Beam | 3 - HEA 140 | L : 1.650 m
189;141;1.650;κ_y;-0.01;0.02;-0.06;-13.3;-1.3;-3.4;Beam | 3 - HEA 140 | L : 1.650 m
189;140;0.000;κ_z;-0.01;0.01;-0.05;-12.5;0.8;1.3;Beam | 3 - HEA 140 | L : 1.650 m
189;141;1.650;κ_z;-0.01;0.02;-0.06;-13.3;-1.3;-3.4;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;-0.01;0.02;-0.05;-12.5;0.8;1.3;Beam | 3 - HEA 140 | L : 1.650 m
189;;;;-0.01;0.01;-0.06;-13.4;-1.3;-3.4;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
190;141;0.000;;-0.01;0.00;-0.10;-76.0;-1.3;-3.4;Beam | 3 - HEA 140 | L : 0.075 m
190;;0.037;;-0.01;0.00;-0.10;-75.9;-1.4;-3.5;Beam | 3 - HEA 140 | L : 0.075 m
190;;0.037;;-0.01;0.00;-0.10;-75.9;-1.4;-3.5;Beam | 3 - HEA 140 | L : 0.075 m
190;3;0.075;;-0.01;0.00;-0.10;-75.9;-1.5;-3.5;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;3;0.075;ε_x;-0.01;0.00;-0.10;-75.9;-1.5;-3.5;Beam | 3 - HEA 140 | L : 0.075 m
190;141;0.000;ε_x;-0.01;0.00;-0.10;-76.0;-1.3;-3.4;Beam | 3 - HEA 140 | L : 0.075 m
190;3;0.075;γ_xy;-0.01;0.00;-0.10;-75.9;-1.5;-3.5;Beam | 3 - HEA 140 | L : 0.075 m
190;141;0.000;γ_xy;-0.01;0.00;-0.10;-76.0;-1.3;-3.4;Beam | 3 - HEA 140 | L : 0.075 m
190;141;0.000;γ_xz;-0.01;0.00;-0.10;-76.0;-1.3;-3.4;Beam | 3 - HEA 140 | L : 0.075 m
190;3;0.075;γ_xz;-0.01;0.00;-0.10;-75.9;-1.5;-3.5;Beam | 3 - HEA 140 | L : 0.075 m
190;3;0.075;κ_x;-0.01;0.00;-0.10;-75.9;-1.5;-3.5;Beam | 3 - HEA 140 | L : 0.075 m
190;141;0.000;κ_x;-0.01;0.00;-0.10;-76.0;-1.3;-3.4;Beam | 3 - HEA 140 | L : 0.075 m
190;141;0.000;κ_y;-0.01;0.00;-0.10;-76.0;-1.3;-3.4;Beam | 3 - HEA 140 | L : 0.075 m
190;3;0.075;κ_y;-0.01;0.00;-0.10;-75.9;-1.5;-3.5;Beam | 3 - HEA 140 | L : 0.075 m
190;141;0.000;κ_z;-0.01;0.00;-0.10;-76.0;-1.3;-3.4;Beam | 3 - HEA 140 | L : 0.075 m
190;3;0.075;κ_z;-0.01;0.00;-0.10;-75.9;-1.5;-3.5;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;-0.01;0.00;-0.10;-75.9;-1.3;-3.4;Beam | 3 - HEA 140 | L : 0.075 m
190;;;;-0.01;0.00;-0.10;-76.0;-1.5;-3.5;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;
191;142;0.000;;-0.01;-0.01;0.01;1.3;0.6;0.6;Beam | 3 - HEA 140 | L : 1.650 m
191;;0.688;;-0.01;0.00;0.00;1.5;0.7;1.5;Beam | 3 - HEA 140 | L : 1.650 m
191;;0.825;;-0.01;0.00;0.00;1.5;0.7;1.6;Beam | 3 - HEA 140 | L : 1.650 m
191;;0.825;;-0.01;0.00;0.00;1.5;0.7;1.6;Beam | 3 - HEA 140 | L : 1.650 m
191;143;1.650;;-0.01;0.01;0.00;1.7;0.7;1.2;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;143;1.650;ε_x;-0.01;0.01;0.00;1.7;0.7;1.2;Beam | 3 - HEA 140 | L : 1.650 m
191;142;0.000;ε_x;-0.01;-0.01;0.01;1.3;0.6;0.6;Beam | 3 - HEA 140 | L : 1.650 m
191;143;1.650;γ_xy;-0.01;0.01;0.00;1.7;0.7;1.2;Beam | 3 - HEA 140 | L : 1.650 m
191;142;0.000;γ_xy;-0.01;-0.01;0.01;1.3;0.6;0.6;Beam | 3 - HEA 140 | L : 1.650 m
191;142;0.000;γ_xz;-0.01;-0.01;0.01;1.3;0.6;0.6;Beam | 3 - HEA 140 | L : 1.650 m
191;143;1.650;γ_xz;-0.01;0.01;0.00;1.7;0.7;1.2;Beam | 3 - HEA 140 | L : 1.650 m
191;143;1.650;κ_x;-0.01;0.01;0.00;1.7;0.7;1.2;Beam | 3 - HEA 140 | L : 1.650 m
191;142;0.000;κ_x;-0.01;-0.01;0.01;1.3;0.6;0.6;Beam | 3 - HEA 140 | L : 1.650 m
191;;1.237;κ_y;-0.01;0.00;0.00;1.6;0.7;1.6;Beam | 3 - HEA 140 | L : 1.650 m
191;142;0.000;κ_y;-0.01;-0.01;0.01;1.3;0.6;0.6;Beam | 3 - HEA 140 | L : 1.650 m
191;;0.990;κ_z;-0.01;0.00;0.00;1.5;0.7;1.6;Beam | 3 - HEA 140 | L : 1.650 m
191;142;0.000;κ_z;-0.01;-0.01;0.01;1.3;0.6;0.6;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;-0.01;0.01;0.01;1.7;0.7;1.6;Beam | 3 - HEA 140 | L : 1.650 m
191;;;;-0.01;-0.01;0.00;1.3;0.6;0.6;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
192;143;0.000;;-0.01;0.00;-0.05;-7.1;0.7;1.2;Beam | 3 - HEA 140 | L : 1.650 m
192;;0.825;;-0.01;0.01;-0.05;-7.4;-0.3;0.1;Beam | 3 - HEA 140 | L : 1.650 m
192;;0.825;;-0.01;0.01;-0.05;-7.4;-0.3;0.1;Beam | 3 - HEA 140 | L : 1.650 m
192;145;1.650;;-0.01;0.01;-0.06;-7.7;-1.4;-1.7;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;145;1.650;ε_x;-0.01;0.01;-0.06;-7.7;-1.4;-1.7;Beam | 3 - HEA 140 | L : 1.650 m
192;143;0.000;ε_x;-0.01;0.00;-0.05;-7.1;0.7;1.2;Beam | 3 - HEA 140 | L : 1.650 m
192;145;1.650;γ_xy;-0.01;0.01;-0.06;-7.7;-1.4;-1.7;Beam | 3 - HEA 140 | L : 1.650 m
192;143;0.000;γ_xy;-0.01;0.00;-0.05;-7.1;0.7;1.2;Beam | 3 - HEA 140 | L : 1.650 m
192;143;0.000;γ_xz;-0.01;0.00;-0.05;-7.1;0.7;1.2;Beam | 3 - HEA 140 | L : 1.650 m
192;145;1.650;γ_xz;-0.01;0.01;-0.06;-7.7;-1.4;-1.7;Beam | 3 - HEA 140 | L : 1.650 m
192;143;0.000;κ_x;-0.01;0.00;-0.05;-7.1;0.7;1.2;Beam | 3 - HEA 140 | L : 1.650 m
192;145;1.650;κ_x;-0.01;0.01;-0.06;-7.7;-1.4;-1.7;Beam | 3 - HEA 140 | L : 1.650 m
192;143;0.000;κ_y;-0.01;0.00;-0.05;-7.1;0.7;1.2;Beam | 3 - HEA 140 | L : 1.650 m
192;145;1.650;κ_y;-0.01;0.01;-0.06;-7.7;-1.4;-1.7;Beam | 3 - HEA 140 | L : 1.650 m
192;143;0.000;κ_z;-0.01;0.00;-0.05;-7.1;0.7;1.2;Beam | 3 - HEA 140 | L : 1.650 m
192;145;1.650;κ_z;-0.01;0.01;-0.06;-7.7;-1.4;-1.7;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;-0.01;0.01;-0.05;-7.1;0.7;1.2;Beam | 3 - HEA 140 | L : 1.650 m
192;;;;-0.01;0.00;-0.06;-7.7;-1.4;-1.7;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
193;145;0.000;;-0.01;0.01;-0.09;-16.7;-1.4;-1.7;Beam | 3 - HEA 140 | L : 0.150 m
193;;0.075;;-0.01;0.01;-0.09;-16.7;-1.5;-1.8;Beam | 3 - HEA 140 | L : 0.150 m
193;;0.075;;-0.01;0.01;-0.09;-16.7;-1.5;-1.8;Beam | 3 - HEA 140 | L : 0.150 m
193;4;0.150;;-0.01;0.01;-0.09;-16.7;-1.7;-2.0;Beam | 3 - HEA 140 | L : 0.150 m
Extremes;4;0.150;ε_x;-0.01;0.01;-0.09;-16.7;-1.7;-2.0;Beam | 3 - HEA 140 | L : 0.150 m
193;145;0.000;ε_x;-0.01;0.01;-0.09;-16.7;-1.4;-1.7;Beam | 3 - HEA 140 | L : 0.150 m
193;4;0.150;γ_xy;-0.01;0.01;-0.09;-16.7;-1.7;-2.0;Beam | 3 - HEA 140 | L : 0.150 m
193;145;0.000;γ_xy;-0.01;0.01;-0.09;-16.7;-1.4;-1.7;Beam | 3 - HEA 140 | L : 0.150 m
193;145;0.000;γ_xz;-0.01;0.01;-0.09;-16.7;-1.4;-1.7;Beam | 3 - HEA 140 | L : 0.150 m
193;4;0.150;γ_xz;-0.01;0.01;-0.09;-16.7;-1.7;-2.0;Beam | 3 - HEA 140 | L : 0.150 m
193;4;0.150;κ_x;-0.01;0.01;-0.09;-16.7;-1.7;-2.0;Beam | 3 - HEA 140 | L : 0.150 m
193;;0.056;κ_x;-0.01;0.01;-0.09;-16.7;-1.5;-1.8;Beam | 3 - HEA 140 | L : 0.150 m
193;145;0.000;κ_y;-0.01;0.01;-0.09;-16.7;-1.4;-1.7;Beam | 3 - HEA 140 | L : 0.150 m
193;4;0.150;κ_y;-0.01;0.01;-0.09;-16.7;-1.7;-2.0;Beam | 3 - HEA 140 | L : 0.150 m
193;145;0.000;κ_z;-0.01;0.01;-0.09;-16.7;-1.4;-1.7;Beam | 3 - HEA 140 | L : 0.150 m
193;4;0.150;κ_z;-0.01;0.01;-0.09;-16.7;-1.7;-2.0;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;-0.01;0.01;-0.09;-16.7;-1.4;-1.7;Beam | 3 - HEA 140 | L : 0.150 m
193;;;;-0.01;0.01;-0.09;-16.7;-1.7;-2.0;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;
194;156;0.000;;0.00;-0.01;0.05;2.5;-1.0;-1.8;Beam | 3 - HEA 140 | L : 1.650 m
194;;0.825;;0.00;-0.01;0.05;2.6;0.0;-0.5;Beam | 3 - HEA 140 | L : 1.650 m
194;;0.825;;0.00;-0.01;0.05;2.6;0.0;-0.5;Beam | 3 - HEA 140 | L : 1.650 m
194;;0.855;;0.00;-0.01;0.05;2.6;0.0;-0.5;Beam | 3 - HEA 140 | L : 1.650 m
194;155;1.650;;0.00;0.00;0.04;2.5;0.8;0.5;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;156;0.000;ε_x;0.00;-0.01;0.05;2.5;-1.0;-1.8;Beam | 3 - HEA 140 | L : 1.650 m
194;155;1.650;ε_x;0.00;0.00;0.04;2.5;0.8;0.5;Beam | 3 - HEA 140 | L : 1.650 m
194;155;1.650;γ_xy;0.00;0.00;0.04;2.5;0.8;0.5;Beam | 3 - HEA 140 | L : 1.650 m
194;156;0.000;γ_xy;0.00;-0.01;0.05;2.5;-1.0;-1.8;Beam | 3 - HEA 140 | L : 1.650 m
194;156;0.000;γ_xz;0.00;-0.01;0.05;2.5;-1.0;-1.8;Beam | 3 - HEA 140 | L : 1.650 m
194;155;1.650;γ_xz;0.00;0.00;0.04;2.5;0.8;0.5;Beam | 3 - HEA 140 | L : 1.650 m
194;;0.619;κ_x;0.00;-0.01;0.05;2.7;-0.2;-0.8;Beam | 3 - HEA 140 | L : 1.650 m
194;156;0.000;κ_x;0.00;-0.01;0.05;2.5;-1.0;-1.8;Beam | 3 - HEA 140 | L : 1.650 m
194;155;1.650;κ_y;0.00;0.00;0.04;2.5;0.8;0.5;Beam | 3 - HEA 140 | L : 1.650 m
194;156;0.000;κ_y;0.00;-0.01;0.05;2.5;-1.0;-1.8;Beam | 3 - HEA 140 | L : 1.650 m
194;155;1.650;κ_z;0.00;0.00;0.04;2.5;0.8;0.5;Beam | 3 - HEA 140 | L : 1.650 m
194;156;0.000;κ_z;0.00;-0.01;0.05;2.5;-1.0;-1.8;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;0.00;0.00;0.05;2.7;0.8;0.5;Beam | 3 - HEA 140 | L : 1.650 m
194;;;;0.00;-0.01;0.04;2.5;-1.0;-1.8;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
195;155;0.000;;0.00;0.00;0.00;-0.2;0.8;0.5;Beam | 3 - HEA 140 | L : 1.650 m
195;;0.962;;0.00;0.00;-0.01;-0.1;0.7;0.9;Beam | 3 - HEA 140 | L : 1.650 m
195;154;1.650;;0.00;0.01;-0.01;0.0;0.5;0.4;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;155;0.000;ε_x;0.00;0.00;0.00;-0.2;0.8;0.5;Beam | 3 - HEA 140 | L : 1.650 m
195;154;1.650;ε_x;0.00;0.01;-0.01;0.0;0.5;0.4;Beam | 3 - HEA 140 | L : 1.650 m
195;154;1.650;γ_xy;0.00;0.01;-0.01;0.0;0.5;0.4;Beam | 3 - HEA 140 | L : 1.650 m
195;155;0.000;γ_xy;0.00;0.00;0.00;-0.2;0.8;0.5;Beam | 3 - HEA 140 | L : 1.650 m
195;155;0.000;γ_xz;0.00;0.00;0.00;-0.2;0.8;0.5;Beam | 3 - HEA 140 | L : 1.650 m
195;154;1.650;γ_xz;0.00;0.01;-0.01;0.0;0.5;0.4;Beam | 3 - HEA 140 | L : 1.650 m
195;154;1.650;κ_x;0.00;0.01;-0.01;0.0;0.5;0.4;Beam | 3 - HEA 140 | L : 1.650 m
195;155;0.000;κ_x;0.00;0.00;0.00;-0.2;0.8;0.5;Beam | 3 - HEA 140 | L : 1.650 m
195;155;0.000;κ_y;0.00;0.00;0.00;-0.2;0.8;0.5;Beam | 3 - HEA 140 | L : 1.650 m
195;154;1.650;κ_y;0.00;0.01;-0.01;0.0;0.5;0.4;Beam | 3 - HEA 140 | L : 1.650 m
195;;0.825;κ_z;0.00;0.00;-0.01;-0.1;0.7;0.9;Beam | 3 - HEA 140 | L : 1.650 m
195;154;1.650;κ_z;0.00;0.01;-0.01;0.0;0.5;0.4;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;0.00;0.01;0.00;0.0;0.8;0.9;Beam | 3 - HEA 140 | L : 1.650 m
195;;;;0.00;0.00;-0.01;-0.2;0.5;0.4;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
196;154;0.000;;0.00;0.00;-0.06;-4.5;0.6;0.4;Beam | 3 - HEA 140 | L : 1.575 m
196;;0.928;;0.00;0.01;-0.06;-4.6;-0.7;-0.8;Beam | 3 - HEA 140 | L : 1.575 m
196;5;1.575;;0.00;0.01;-0.07;-4.3;-1.7;-1.9;Beam | 3 - HEA 140 | L : 1.575 m
Extremes;154;0.000;ε_x;0.00;0.00;-0.06;-4.5;0.6;0.4;Beam | 3 - HEA 140 | L : 1.575 m
196;5;1.575;ε_x;0.00;0.01;-0.07;-4.3;-1.7;-1.9;Beam | 3 - HEA 140 | L : 1.575 m
196;5;1.575;γ_xy;0.00;0.01;-0.07;-4.3;-1.7;-1.9;Beam | 3 - HEA 140 | L : 1.575 m
196;154;0.000;γ_xy;0.00;0.00;-0.06;-4.5;0.6;0.4;Beam | 3 - HEA 140 | L : 1.575 m
196;154;0.000;γ_xz;0.00;0.00;-0.06;-4.5;0.6;0.4;Beam | 3 - HEA 140 | L : 1.575 m
196;5;1.575;γ_xz;0.00;0.01;-0.07;-4.3;-1.7;-1.9;Beam | 3 - HEA 140 | L : 1.575 m
196;5;1.575;κ_x;0.00;0.01;-0.07;-4.3;-1.7;-1.9;Beam | 3 - HEA 140 | L : 1.575 m
196;;0.984;κ_x;0.00;0.01;-0.06;-4.6;-0.8;-0.9;Beam | 3 - HEA 140 | L : 1.575 m
196;154;0.000;κ_y;0.00;0.00;-0.06;-4.5;0.6;0.4;Beam | 3 - HEA 140 | L : 1.575 m
196;5;1.575;κ_y;0.00;0.01;-0.07;-4.3;-1.7;-1.9;Beam | 3 - HEA 140 | L : 1.575 m
196;154;0.000;κ_z;0.00;0.00;-0.06;-4.5;0.6;0.4;Beam | 3 - HEA 140 | L : 1.575 m
196;5;1.575;κ_z;0.00;0.01;-0.07;-4.3;-1.7;-1.9;Beam | 3 - HEA 140 | L : 1.575 m
Total;;;;0.00;0.01;-0.06;-4.3;0.6;0.4;Beam | 3 - HEA 140 | L : 1.575 m
196;;;;0.00;0.00;-0.07;-4.6;-1.7;-1.9;Beam | 3 - HEA 140 | L : 1.575 m
;;;;;;;;;;
197;153;0.000;;0.00;-0.01;0.07;7.5;-1.6;-1.9;Beam | 3 - HEA 140 | L : 1.650 m
197;152;1.650;;0.00;-0.01;0.06;7.0;0.7;0.7;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;153;0.000;ε_x;0.00;-0.01;0.07;7.5;-1.6;-1.9;Beam | 3 - HEA 140 | L : 1.650 m
197;152;1.650;ε_x;0.00;-0.01;0.06;7.0;0.7;0.7;Beam | 3 - HEA 140 | L : 1.650 m
197;152;1.650;γ_xy;0.00;-0.01;0.06;7.0;0.7;0.7;Beam | 3 - HEA 140 | L : 1.650 m
197;153;0.000;γ_xy;0.00;-0.01;0.07;7.5;-1.6;-1.9;Beam | 3 - HEA 140 | L : 1.650 m
197;153;0.000;γ_xz;0.00;-0.01;0.07;7.5;-1.6;-1.9;Beam | 3 - HEA 140 | L : 1.650 m
197;152;1.650;γ_xz;0.00;-0.01;0.06;7.0;0.7;0.7;Beam | 3 - HEA 140 | L : 1.650 m
197;;0.206;κ_x;0.00;-0.01;0.07;7.5;-1.3;-1.5;Beam | 3 - HEA 140 | L : 1.650 m
197;152;1.650;κ_x;0.00;-0.01;0.06;7.0;0.7;0.7;Beam | 3 - HEA 140 | L : 1.650 m
197;152;1.650;κ_y;0.00;-0.01;0.06;7.0;0.7;0.7;Beam | 3 - HEA 140 | L : 1.650 m
197;153;0.000;κ_y;0.00;-0.01;0.07;7.5;-1.6;-1.9;Beam | 3 - HEA 140 | L : 1.650 m
197;152;1.650;κ_z;0.00;-0.01;0.06;7.0;0.7;0.7;Beam | 3 - HEA 140 | L : 1.650 m
197;153;0.000;κ_z;0.00;-0.01;0.07;7.5;-1.6;-1.9;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;0.00;-0.01;0.07;7.5;0.7;0.7;Beam | 3 - HEA 140 | L : 1.650 m
197;;;;0.00;-0.01;0.06;7.0;-1.6;-1.9;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
198;152;0.000;;0.00;-0.01;0.01;1.0;0.8;0.7;Beam | 3 - HEA 140 | L : 1.650 m
198;;0.825;;0.00;0.00;0.01;1.2;1.0;1.5;Beam | 3 - HEA 140 | L : 1.650 m
198;;0.825;;0.00;0.00;0.01;1.2;1.0;1.5;Beam | 3 - HEA 140 | L : 1.650 m
198;;1.038;;0.00;0.00;0.01;1.3;1.0;1.6;Beam | 3 - HEA 140 | L : 1.650 m
198;151;1.650;;0.00;0.00;0.00;1.5;1.0;1.4;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;152;0.000;ε_x;0.00;-0.01;0.01;1.0;0.8;0.7;Beam | 3 - HEA 140 | L : 1.650 m
198;151;1.650;ε_x;0.00;0.00;0.00;1.5;1.0;1.4;Beam | 3 - HEA 140 | L : 1.650 m
