Member No.;Node;Location;;Axial and Shear Strains [‰];;;Torsional and Bending Strains [mrad/m];;;
168;128;0.000;γ_xz;-0.02;0.00;0.00;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
168;127;1.650;γ_xz;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
168;128;0.000;κ_x;-0.02;0.00;0.00;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
168;127;1.650;κ_x;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
168;128;0.000;κ_y;-0.02;0.00;0.00;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
168;127;1.650;κ_y;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
168;127;1.650;κ_z;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
168;128;0.000;κ_z;-0.02;0.00;0.00;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.02;0.00;0.00;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
168;;;;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
169;127;0.000;;-0.02;0.00;-0.03;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
169;126;1.650;;-0.02;0.00;-0.03;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;127;0.000;ε_x;-0.02;0.00;-0.03;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
169;126;1.650;ε_x;-0.02;0.00;-0.03;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
169;127;0.000;γ_xy;-0.02;0.00;-0.03;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
169;127;0.000;γ_xy;-0.02;0.00;-0.03;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
169;127;0.000;γ_xz;-0.02;0.00;-0.03;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
169;126;1.650;γ_xz;-0.02;0.00;-0.03;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
169;127;0.000;κ_x;-0.02;0.00;-0.03;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
169;126;1.650;κ_x;-0.02;0.00;-0.03;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
169;127;0.000;κ_y;-0.02;0.00;-0.03;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
169;126;1.650;κ_y;-0.02;0.00;-0.03;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
169;126;1.650;κ_z;-0.02;0.00;-0.03;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
169;127;0.000;κ_z;-0.02;0.00;-0.03;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.02;0.00;-0.03;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
169;;;;-0.02;0.00;-0.03;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
170;126;0.000;;-0.02;0.00;-0.06;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.575 m
170;15;1.575;;-0.02;0.00;-0.06;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;126;0.000;ε_x;-0.02;0.00;-0.06;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.575 m
170;15;1.575;ε_x;-0.02;0.00;-0.06;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
170;126;0.000;γ_xy;-0.02;0.00;-0.06;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.575 m
170;;1.260;γ_xy;-0.02;0.00;-0.06;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.575 m
170;126;0.000;γ_xz;-0.02;0.00;-0.06;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.575 m
170;15;1.575;γ_xz;-0.02;0.00;-0.06;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
170;15;1.575;κ_x;-0.02;0.00;-0.06;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
170;;0.197;κ_x;-0.02;0.00;-0.06;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.575 m
170;126;0.000;κ_y;-0.02;0.00;-0.06;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.575 m
170;15;1.575;κ_y;-0.02;0.00;-0.06;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
170;15;1.575;κ_z;-0.02;0.00;-0.06;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
170;126;0.000;κ_z;-0.02;0.00;-0.06;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;-0.02;0.00;-0.06;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.575 m
170;;;;-0.02;0.00;-0.06;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;
171;125;0.000;;-0.02;0.00;-0.09;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
171;124;1.650;;-0.02;0.00;-0.09;0.0;-0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;125;0.000;ε_x;-0.02;0.00;-0.09;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
171;124;1.650;ε_x;-0.02;0.00;-0.09;0.0;-0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
171;125;0.000;γ_xy;-0.02;0.00;-0.09;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
171;124;1.650;γ_xy;-0.02;0.00;-0.09;0.0;-0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
171;125;0.000;γ_xz;-0.02;0.00;-0.09;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
171;124;1.650;γ_xz;-0.02;0.00;-0.09;0.0;-0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
171;124;1.650;κ_x;-0.02;0.00;-0.09;0.0;-0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
171;125;0.000;κ_x;-0.02;0.00;-0.09;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
171;125;0.000;κ_y;-0.02;0.00;-0.09;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
171;124;1.650;κ_y;-0.02;0.00;-0.09;0.0;-0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
171;125;0.000;κ_z;-0.02;0.00;-0.09;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
171;124;1.650;κ_z;-0.02;0.00;-0.09;0.0;-0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.02;0.00;-0.09;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
171;;;;-0.02;0.00;-0.09;0.0;-0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
172;124;0.000;;-0.02;0.00;-0.11;0.0;-0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
172;123;1.650;;-0.02;0.00;-0.12;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;124;0.000;ε_x;-0.02;0.00;-0.11;0.0;-0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
172;123;1.650;ε_x;-0.02;0.00;-0.12;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
172;;1.444;γ_xy;-0.02;0.00;-0.12;0.0;-0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
172;124;0.000;γ_xy;-0.02;0.00;-0.11;0.0;-0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
172;124;0.000;γ_xz;-0.02;0.00;-0.11;0.0;-0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
172;123;1.650;γ_xz;-0.02;0.00;-0.12;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
172;;0.206;κ_x;-0.02;0.00;-0.11;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
172;123;1.650;κ_x;-0.02;0.00;-0.12;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
172;124;0.000;κ_y;-0.02;0.00;-0.11;0.0;-0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
172;123;1.650;κ_y;-0.02;0.00;-0.12;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
172;124;0.000;κ_z;-0.02;0.00;-0.11;0.0;-0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
172;123;1.650;κ_z;-0.02;0.00;-0.12;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.02;0.00;-0.11;0.0;-0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
172;;;;-0.02;0.00;-0.12;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
173;123;0.000;;-0.02;0.00;-0.14;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
173;16;1.650;;-0.02;0.00;-0.14;0.0;-1.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;123;0.000;ε_x;-0.02;0.00;-0.14;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
173;16;1.650;ε_x;-0.02;0.00;-0.14;0.0;-1.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
173;123;0.000;γ_xy;-0.02;0.00;-0.14;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
173;16;1.650;γ_xy;-0.02;0.00;-0.14;0.0;-1.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
173;123;0.000;γ_xz;-0.02;0.00;-0.14;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
173;16;1.650;γ_xz;-0.02;0.00;-0.14;0.0;-1.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
173;123;0.000;κ_x;-0.02;0.00;-0.14;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
173;16;1.650;κ_x;-0.02;0.00;-0.14;0.0;-1.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
173;123;0.000;κ_y;-0.02;0.00;-0.14;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
173;16;1.650;κ_y;-0.02;0.00;-0.14;0.0;-1.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
173;123;0.000;κ_z;-0.02;0.00;-0.14;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
173;;1.237;κ_z;-0.02;0.00;-0.14;0.0;-1.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.02;0.00;-0.14;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
173;;;;-0.02;0.00;-0.14;0.0;-1.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
174;139;0.000;;0.00;-0.03;0.11;-0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
174;111;5.000;;0.00;0.03;-0.11;-0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;139;0.000;ε_x;0.00;-0.03;0.11;-0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
174;;2.500;ε_x;0.00;0.00;0.00;12.3;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
174;111;5.000;γ_xu;0.00;0.03;-0.11;-0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
174;139;0.000;γ_xu;0.00;-0.03;0.11;-0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
174;139;0.000;γ_xv;0.00;-0.03;0.11;-0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
174;111;5.000;γ_xv;0.00;0.03;-0.11;-0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
174;;4.000;κ_x;0.00;0.02;-0.07;413.4;2.5;7.3;Beam | 4 - Z 232Z23 | L : 5.000 m
174;;1.000;κ_x;0.00;-0.02;0.07;-398.1;2.5;7.2;Beam | 4 - Z 232Z23 | L : 5.000 m
174;;2.500;κ_u;0.00;0.00;0.00;12.3;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
174;139;0.000;κ_u;0.00;-0.03;0.11;-0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
174;;2.500;κ_v;0.00;0.00;0.00;12.3;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
174;111;5.000;κ_v;0.00;0.03;-0.11;-0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.11;413.4;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
174;;;;0.00;-0.03;-0.11;-398.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
175;2;0.000;;0.00;-0.02;0.06;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
175;12;5.000;;0.00;0.02;-0.06;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;2;0.000;ε_x;0.00;-0.02;0.06;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
175;;2.500;ε_x;0.00;0.00;0.00;11.0;2.0;5.8;Beam | 4 - Z 232Z23 | L : 5.000 m
175;12;5.000;γ_xu;0.00;0.02;-0.06;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
175;2;0.000;γ_xu;0.00;-0.02;0.06;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
175;2;0.000;γ_xv;0.00;-0.02;0.06;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
175;12;5.000;γ_xv;0.00;0.02;-0.06;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
175;;4.000;κ_x;0.00;0.01;-0.03;116.3;1.3;3.7;Beam | 4 - Z 232Z23 | L : 5.000 m
175;;1.000;κ_x;0.00;-0.01;0.03;-102.3;1.3;3.7;Beam | 4 - Z 232Z23 | L : 5.000 m
175;;2.500;κ_u;0.00;0.00;0.00;11.0;2.0;5.8;Beam | 4 - Z 232Z23 | L : 5.000 m
175;2;0.000;κ_u;0.00;-0.02;0.06;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
175;;2.500;κ_v;0.00;0.00;0.00;11.0;2.0;5.8;Beam | 4 - Z 232Z23 | L : 5.000 m
175;12;5.000;κ_v;0.00;0.02;-0.06;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.06;116.3;2.0;5.8;Beam | 4 - Z 232Z23 | L : 5.000 m
175;;;;0.00;-0.02;-0.06;-102.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
176;140;0.000;;0.00;-0.03;0.11;-1.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
176;112;5.000;;0.00;0.03;-0.11;-1.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;140;0.000;ε_x;0.00;-0.03;0.11;-1.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
176;;2.500;ε_x;0.00;0.00;0.00;-1.8;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
176;112;5.000;γ_xu;0.00;0.03;-0.11;-1.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
176;140;0.000;γ_xu;0.00;-0.03;0.11;-1.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
176;140;0.000;γ_xv;0.00;-0.03;0.11;-1.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
176;112;5.000;γ_xv;0.00;0.03;-0.11;-1.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
176;;4.000;κ_x;0.00;0.02;-0.07;404.1;2.5;7.3;Beam | 4 - Z 232Z23 | L : 5.000 m
176;;1.000;κ_x;0.00;-0.02;0.07;-407.6;2.5;7.0;Beam | 4 - Z 232Z23 | L : 5.000 m
176;;2.500;κ_u;0.00;0.00;0.00;-1.8;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
176;140;0.000;κ_u;0.00;-0.03;0.11;-1.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
176;;2.500;κ_v;0.00;0.00;0.00;-1.8;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
176;112;5.000;κ_v;0.00;0.03;-0.11;-1.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.11;404.1;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
176;;;;0.00;-0.03;-0.11;-407.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
177;141;0.000;;0.00;-0.03;0.11;-1.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
177;113;5.000;;0.00;0.03;-0.11;-1.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;141;0.000;ε_x;0.00;-0.03;0.11;-1.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
177;;3.000;ε_x;0.00;0.01;-0.02;219.2;3.7;10.8;Beam | 4 - Z 232Z23 | L : 5.000 m
177;113;5.000;γ_xu;0.00;0.03;-0.11;-1.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
177;141;0.000;γ_xu;0.00;-0.03;0.11;-1.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
177;141;0.000;γ_xv;0.00;-0.03;0.11;-1.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
177;113;5.000;γ_xv;0.00;0.03;-0.11;-1.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
177;;4.000;κ_x;0.00;0.02;-0.07;399.8;2.5;7.3;Beam | 4 - Z 232Z23 | L : 5.000 m
177;;1.000;κ_x;0.00;-0.02;0.07;-411.8;2.5;7.1;Beam | 4 - Z 232Z23 | L : 5.000 m
177;;2.500;κ_u;0.00;0.00;0.00;-8.5;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
177;141;0.000;κ_u;0.00;-0.03;0.11;-1.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
177;;2.500;κ_v;0.00;0.00;0.00;-8.5;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
177;113;5.000;κ_v;0.00;0.03;-0.11;-1.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.11;399.8;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
177;;;;0.00;-0.03;-0.11;-411.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
178;142;0.000;;0.00;-0.03;0.11;-0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
178;114;5.000;;0.00;0.03;-0.11;-0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;142;0.000;ε_x;0.00;-0.03;0.11;-0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
178;;3.000;ε_x;0.00;0.01;-0.02;221.7;3.7;10.8;Beam | 4 - Z 232Z23 | L : 5.000 m
178;114;5.000;γ_xu;0.00;0.03;-0.11;-0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
178;142;0.000;γ_xu;0.00;-0.03;0.11;-0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
178;142;0.000;γ_xv;0.00;-0.03;0.11;-0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
178;114;5.000;γ_xv;0.00;0.03;-0.11;-0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
178;;4.000;κ_x;0.00;0.02;-0.07;401.7;2.5;7.2;Beam | 4 - Z 232Z23 | L : 5.000 m
178;;1.000;κ_x;0.00;-0.02;0.07;-409.8;2.5;7.1;Beam | 4 - Z 232Z23 | L : 5.000 m
178;;2.500;κ_u;0.00;0.00;0.00;-6.0;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
178;142;0.000;κ_u;0.00;-0.03;0.11;-0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
178;;2.500;κ_v;0.00;0.00;0.00;-6.0;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
178;114;5.000;κ_v;0.00;0.03;-0.11;-0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.11;401.7;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
178;;;;0.00;-0.03;-0.11;-409.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
179;143;0.000;;0.00;-0.03;0.11;-0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
179;115;5.000;;0.00;0.03;-0.11;-0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;143;0.000;ε_x;0.00;-0.03;0.11;-0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
179;;3.000;ε_x;0.00;0.01;-0.02;220.1;3.7;10.6;Beam | 4 - Z 232Z23 | L : 5.000 m
179;115;5.000;γ_xu;0.00;0.03;-0.11;-0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
179;143;0.000;γ_xu;0.00;-0.03;0.11;-0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
179;143;0.000;γ_xv;0.00;-0.03;0.11;-0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
179;115;5.000;γ_xv;0.00;0.03;-0.11;-0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
179;;4.000;κ_x;0.00;0.02;-0.07;400.7;2.5;7.1;Beam | 4 - Z 232Z23 | L : 5.000 m
179;;1.000;κ_x;0.00;-0.02;0.07;-411.2;2.5;7.0;Beam | 4 - Z 232Z23 | L : 5.000 m
179;;2.500;κ_u;0.00;0.00;0.00;-7.8;3.9;11.0;Beam | 4 - Z 232Z23 | L : 5.000 m
179;143;0.000;κ_u;0.00;-0.03;0.11;-0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
179;;2.500;κ_v;0.00;0.00;0.00;-7.8;3.9;11.0;Beam | 4 - Z 232Z23 | L : 5.000 m
179;115;5.000;κ_v;0.00;0.03;-0.11;-0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.11;400.7;3.9;11.0;Beam | 4 - Z 232Z23 | L : 5.000 m
179;;;;0.00;-0.03;-0.11;-411.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
180;123;0.000;;0.00;-0.03;0.11;0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
180;151;5.000;;0.00;0.03;-0.11;0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;151;5.000;ε_x;0.00;0.03;-0.11;0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
180;;2.500;ε_x;0.00;0.00;0.00;-18.0;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
180;151;5.000;γ_xu;0.00;0.03;-0.11;0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
180;123;0.000;γ_xu;0.00;-0.03;0.11;0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
180;123;0.000;γ_xv;0.00;-0.03;0.11;0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
180;151;5.000;γ_xv;0.00;0.03;-0.11;0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
180;;4.000;κ_x;0.00;0.02;-0.07;394.5;2.5;7.1;Beam | 4 - Z 232Z23 | L : 5.000 m
180;;1.000;κ_x;0.00;-0.02;0.07;-417.0;2.5;7.2;Beam | 4 - Z 232Z23 | L : 5.000 m
180;;2.500;κ_u;0.00;0.00;0.00;-18.0;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
180;151;5.000;κ_u;0.00;0.03;-0.11;0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
180;;2.500;κ_v;0.00;0.00;0.00;-18.0;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
180;123;0.000;κ_v;0.00;-0.03;0.11;0.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.11;394.5;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
180;;;;0.00;-0.03;-0.11;-417.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
181;16;0.000;;0.00;-0.02;0.06;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
181;6;5.000;;0.00;0.02;-0.06;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;6;5.000;ε_x;0.00;0.02;-0.06;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
181;;2.500;ε_x;0.00;0.00;0.00;-14.2;2.0;5.8;Beam | 4 - Z 232Z23 | L : 5.000 m
181;6;5.000;γ_xu;0.00;0.02;-0.06;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
181;16;0.000;γ_xu;0.00;-0.02;0.06;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
181;16;0.000;γ_xv;0.00;-0.02;0.06;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
181;6;5.000;γ_xv;0.00;0.02;-0.06;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
181;;4.000;κ_x;0.00;0.01;-0.03;100.3;1.3;3.7;Beam | 4 - Z 232Z23 | L : 5.000 m
181;;1.000;κ_x;0.00;-0.01;0.03;-118.4;1.3;3.7;Beam | 4 - Z 232Z23 | L : 5.000 m
181;;2.500;κ_u;0.00;0.00;0.00;-14.2;2.0;5.8;Beam | 4 - Z 232Z23 | L : 5.000 m
181;6;5.000;κ_u;0.00;0.02;-0.06;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
181;;2.500;κ_v;0.00;0.00;0.00;-14.2;2.0;5.8;Beam | 4 - Z 232Z23 | L : 5.000 m
181;16;0.000;κ_v;0.00;-0.02;0.06;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.06;100.3;2.0;5.8;Beam | 4 - Z 232Z23 | L : 5.000 m
181;;;;0.00;-0.02;-0.06;-118.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
182;124;0.000;;0.00;-0.03;0.11;1.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
