Member No.;Node;Location;;Axial and Shear Strains [‰];;;Torsional and Bending Strains [mrad/m];;;
192;143;0.000;γ_xz;0.00;0.00;-0.06;-4.7;0.9;0.8;Beam | 3 - HEA 140 | L : 1.650 m
192;145;1.650;γ_xz;0.00;0.01;-0.07;-5.1;-1.5;-1.1;Beam | 3 - HEA 140 | L : 1.650 m
192;143;0.000;κ_x;0.00;0.00;-0.06;-4.7;0.9;0.8;Beam | 3 - HEA 140 | L : 1.650 m
192;145;1.650;κ_x;0.00;0.01;-0.07;-5.1;-1.5;-1.1;Beam | 3 - HEA 140 | L : 1.650 m
192;143;0.000;κ_y;0.00;0.00;-0.06;-4.7;0.9;0.8;Beam | 3 - HEA 140 | L : 1.650 m
192;145;1.650;κ_y;0.00;0.01;-0.07;-5.1;-1.5;-1.1;Beam | 3 - HEA 140 | L : 1.650 m
192;143;0.000;κ_z;0.00;0.00;-0.06;-4.7;0.9;0.8;Beam | 3 - HEA 140 | L : 1.650 m
192;145;1.650;κ_z;0.00;0.01;-0.07;-5.1;-1.5;-1.1;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;0.00;0.01;-0.06;-4.7;0.9;0.8;Beam | 3 - HEA 140 | L : 1.650 m
192;;;;0.00;0.00;-0.07;-5.1;-1.5;-1.1;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
193;145;0.000;;0.00;0.01;-0.10;-11.1;-1.5;-1.1;Beam | 3 - HEA 140 | L : 0.150 m
193;;0.075;;0.00;0.01;-0.10;-11.1;-1.7;-1.2;Beam | 3 - HEA 140 | L : 0.150 m
193;;0.075;;0.00;0.01;-0.10;-11.1;-1.7;-1.2;Beam | 3 - HEA 140 | L : 0.150 m
193;4;0.150;;0.00;0.01;-0.10;-11.1;-1.9;-1.3;Beam | 3 - HEA 140 | L : 0.150 m
Extremes;4;0.150;ε_x;0.00;0.01;-0.10;-11.1;-1.9;-1.3;Beam | 3 - HEA 140 | L : 0.150 m
193;145;0.000;ε_x;0.00;0.01;-0.10;-11.1;-1.5;-1.1;Beam | 3 - HEA 140 | L : 0.150 m
193;4;0.150;γ_xy;0.00;0.01;-0.10;-11.1;-1.9;-1.3;Beam | 3 - HEA 140 | L : 0.150 m
193;145;0.000;γ_xy;0.00;0.01;-0.10;-11.1;-1.5;-1.1;Beam | 3 - HEA 140 | L : 0.150 m
193;145;0.000;γ_xz;0.00;0.01;-0.10;-11.1;-1.5;-1.1;Beam | 3 - HEA 140 | L : 0.150 m
193;4;0.150;γ_xz;0.00;0.01;-0.10;-11.1;-1.9;-1.3;Beam | 3 - HEA 140 | L : 0.150 m
193;4;0.150;κ_x;0.00;0.01;-0.10;-11.1;-1.9;-1.3;Beam | 3 - HEA 140 | L : 0.150 m
193;;0.056;κ_x;0.00;0.01;-0.10;-11.1;-1.7;-1.2;Beam | 3 - HEA 140 | L : 0.150 m
193;145;0.000;κ_y;0.00;0.01;-0.10;-11.1;-1.5;-1.1;Beam | 3 - HEA 140 | L : 0.150 m
193;4;0.150;κ_y;0.00;0.01;-0.10;-11.1;-1.9;-1.3;Beam | 3 - HEA 140 | L : 0.150 m
193;145;0.000;κ_z;0.00;0.01;-0.10;-11.1;-1.5;-1.1;Beam | 3 - HEA 140 | L : 0.150 m
193;4;0.150;κ_z;0.00;0.01;-0.10;-11.1;-1.9;-1.3;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;0.00;0.01;-0.10;-11.1;-1.5;-1.1;Beam | 3 - HEA 140 | L : 0.150 m
193;;;;0.00;0.01;-0.10;-11.1;-1.9;-1.3;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;
194;156;0.000;;0.00;-0.01;0.06;1.6;-1.3;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
194;;0.825;;0.00;0.00;0.06;1.8;-0.1;-0.3;Beam | 3 - HEA 140 | L : 1.650 m
194;;0.825;;0.00;0.00;0.06;1.8;-0.1;-0.3;Beam | 3 - HEA 140 | L : 1.650 m
194;;0.855;;0.00;0.00;0.06;1.8;-0.1;-0.3;Beam | 3 - HEA 140 | L : 1.650 m
194;155;1.650;;0.00;0.00;0.06;1.7;1.0;0.3;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;156;0.000;ε_x;0.00;-0.01;0.06;1.6;-1.3;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
194;155;1.650;ε_x;0.00;0.00;0.06;1.7;1.0;0.3;Beam | 3 - HEA 140 | L : 1.650 m
194;155;1.650;γ_xy;0.00;0.00;0.06;1.7;1.0;0.3;Beam | 3 - HEA 140 | L : 1.650 m
194;156;0.000;γ_xy;0.00;-0.01;0.06;1.6;-1.3;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
194;156;0.000;γ_xz;0.00;-0.01;0.06;1.6;-1.3;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
194;155;1.650;γ_xz;0.00;0.00;0.06;1.7;1.0;0.3;Beam | 3 - HEA 140 | L : 1.650 m
194;;0.619;κ_x;0.00;-0.01;0.06;1.8;-0.4;-0.5;Beam | 3 - HEA 140 | L : 1.650 m
194;156;0.000;κ_x;0.00;-0.01;0.06;1.6;-1.3;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
194;155;1.650;κ_y;0.00;0.00;0.06;1.7;1.0;0.3;Beam | 3 - HEA 140 | L : 1.650 m
194;156;0.000;κ_y;0.00;-0.01;0.06;1.6;-1.3;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
194;155;1.650;κ_z;0.00;0.00;0.06;1.7;1.0;0.3;Beam | 3 - HEA 140 | L : 1.650 m
194;156;0.000;κ_z;0.00;-0.01;0.06;1.6;-1.3;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;0.00;0.00;0.06;1.8;1.0;0.3;Beam | 3 - HEA 140 | L : 1.650 m
194;;;;0.00;-0.01;0.06;1.6;-1.3;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
195;155;0.000;;0.00;0.00;0.00;-0.2;1.0;0.3;Beam | 3 - HEA 140 | L : 1.650 m
195;;0.962;;0.00;0.00;-0.01;0.0;0.9;0.6;Beam | 3 - HEA 140 | L : 1.650 m
195;154;1.650;;0.00;0.00;-0.01;0.0;0.7;0.3;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;155;0.000;ε_x;0.00;0.00;0.00;-0.2;1.0;0.3;Beam | 3 - HEA 140 | L : 1.650 m
195;154;1.650;ε_x;0.00;0.00;-0.01;0.0;0.7;0.3;Beam | 3 - HEA 140 | L : 1.650 m
195;154;1.650;γ_xy;0.00;0.00;-0.01;0.0;0.7;0.3;Beam | 3 - HEA 140 | L : 1.650 m
195;155;0.000;γ_xy;0.00;0.00;0.00;-0.2;1.0;0.3;Beam | 3 - HEA 140 | L : 1.650 m
195;155;0.000;γ_xz;0.00;0.00;0.00;-0.2;1.0;0.3;Beam | 3 - HEA 140 | L : 1.650 m
195;154;1.650;γ_xz;0.00;0.00;-0.01;0.0;0.7;0.3;Beam | 3 - HEA 140 | L : 1.650 m
195;154;1.650;κ_x;0.00;0.00;-0.01;0.0;0.7;0.3;Beam | 3 - HEA 140 | L : 1.650 m
195;155;0.000;κ_x;0.00;0.00;0.00;-0.2;1.0;0.3;Beam | 3 - HEA 140 | L : 1.650 m
195;155;0.000;κ_y;0.00;0.00;0.00;-0.2;1.0;0.3;Beam | 3 - HEA 140 | L : 1.650 m
195;154;1.650;κ_y;0.00;0.00;-0.01;0.0;0.7;0.3;Beam | 3 - HEA 140 | L : 1.650 m
195;;0.825;κ_z;0.00;0.00;-0.01;-0.1;0.9;0.6;Beam | 3 - HEA 140 | L : 1.650 m
195;154;1.650;κ_z;0.00;0.00;-0.01;0.0;0.7;0.3;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;0.00;0.00;0.00;0.0;1.0;0.6;Beam | 3 - HEA 140 | L : 1.650 m
195;;;;0.00;0.00;-0.01;-0.2;0.7;0.3;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
196;154;0.000;;0.00;0.00;-0.07;-3.0;0.7;0.3;Beam | 3 - HEA 140 | L : 1.575 m
196;;0.928;;0.00;0.01;-0.08;-3.1;-0.9;-0.5;Beam | 3 - HEA 140 | L : 1.575 m
196;5;1.575;;0.00;0.01;-0.08;-2.9;-2.0;-1.2;Beam | 3 - HEA 140 | L : 1.575 m
Extremes;154;0.000;ε_x;0.00;0.00;-0.07;-3.0;0.7;0.3;Beam | 3 - HEA 140 | L : 1.575 m
196;5;1.575;ε_x;0.00;0.01;-0.08;-2.9;-2.0;-1.2;Beam | 3 - HEA 140 | L : 1.575 m
196;5;1.575;γ_xy;0.00;0.01;-0.08;-2.9;-2.0;-1.2;Beam | 3 - HEA 140 | L : 1.575 m
196;154;0.000;γ_xy;0.00;0.00;-0.07;-3.0;0.7;0.3;Beam | 3 - HEA 140 | L : 1.575 m
196;154;0.000;γ_xz;0.00;0.00;-0.07;-3.0;0.7;0.3;Beam | 3 - HEA 140 | L : 1.575 m
196;5;1.575;γ_xz;0.00;0.01;-0.08;-2.9;-2.0;-1.2;Beam | 3 - HEA 140 | L : 1.575 m
196;5;1.575;κ_x;0.00;0.01;-0.08;-2.9;-2.0;-1.2;Beam | 3 - HEA 140 | L : 1.575 m
196;;0.984;κ_x;0.00;0.01;-0.08;-3.1;-1.0;-0.6;Beam | 3 - HEA 140 | L : 1.575 m
196;154;0.000;κ_y;0.00;0.00;-0.07;-3.0;0.7;0.3;Beam | 3 - HEA 140 | L : 1.575 m
196;5;1.575;κ_y;0.00;0.01;-0.08;-2.9;-2.0;-1.2;Beam | 3 - HEA 140 | L : 1.575 m
196;154;0.000;κ_z;0.00;0.00;-0.07;-3.0;0.7;0.3;Beam | 3 - HEA 140 | L : 1.575 m
196;5;1.575;κ_z;0.00;0.01;-0.08;-2.9;-2.0;-1.2;Beam | 3 - HEA 140 | L : 1.575 m
Total;;;;0.00;0.01;-0.07;-2.9;0.7;0.3;Beam | 3 - HEA 140 | L : 1.575 m
196;;;;0.00;0.00;-0.08;-3.1;-2.0;-1.2;Beam | 3 - HEA 140 | L : 1.575 m
;;;;;;;;;;
197;153;0.000;;0.00;-0.01;0.08;5.0;-1.9;-1.3;Beam | 3 - HEA 140 | L : 1.650 m
197;152;1.650;;0.00;0.00;0.07;4.6;0.9;0.5;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;153;0.000;ε_x;0.00;-0.01;0.08;5.0;-1.9;-1.3;Beam | 3 - HEA 140 | L : 1.650 m
197;152;1.650;ε_x;0.00;0.00;0.07;4.6;0.9;0.5;Beam | 3 - HEA 140 | L : 1.650 m
197;152;1.650;γ_xy;0.00;0.00;0.07;4.6;0.9;0.5;Beam | 3 - HEA 140 | L : 1.650 m
197;153;0.000;γ_xy;0.00;-0.01;0.08;5.0;-1.9;-1.3;Beam | 3 - HEA 140 | L : 1.650 m
197;153;0.000;γ_xz;0.00;-0.01;0.08;5.0;-1.9;-1.3;Beam | 3 - HEA 140 | L : 1.650 m
197;152;1.650;γ_xz;0.00;0.00;0.07;4.6;0.9;0.5;Beam | 3 - HEA 140 | L : 1.650 m
197;;0.206;κ_x;0.00;-0.01;0.08;5.1;-1.5;-1.0;Beam | 3 - HEA 140 | L : 1.650 m
197;152;1.650;κ_x;0.00;0.00;0.07;4.6;0.9;0.5;Beam | 3 - HEA 140 | L : 1.650 m
197;152;1.650;κ_y;0.00;0.00;0.07;4.6;0.9;0.5;Beam | 3 - HEA 140 | L : 1.650 m
197;153;0.000;κ_y;0.00;-0.01;0.08;5.0;-1.9;-1.3;Beam | 3 - HEA 140 | L : 1.650 m
197;152;1.650;κ_z;0.00;0.00;0.07;4.6;0.9;0.5;Beam | 3 - HEA 140 | L : 1.650 m
197;153;0.000;κ_z;0.00;-0.01;0.08;5.0;-1.9;-1.3;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;0.00;0.00;0.08;5.1;0.9;0.5;Beam | 3 - HEA 140 | L : 1.650 m
197;;;;0.00;-0.01;0.07;4.6;-1.9;-1.3;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
198;152;0.000;;0.00;0.00;0.01;0.6;1.0;0.5;Beam | 3 - HEA 140 | L : 1.650 m
198;;0.825;;0.00;0.00;0.01;0.8;1.2;1.0;Beam | 3 - HEA 140 | L : 1.650 m
198;;0.825;;0.00;0.00;0.01;0.8;1.2;1.0;Beam | 3 - HEA 140 | L : 1.650 m
198;;1.038;;0.00;0.00;0.01;0.8;1.2;1.0;Beam | 3 - HEA 140 | L : 1.650 m
198;151;1.650;;0.00;0.00;0.00;1.0;1.3;0.9;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;152;0.000;ε_x;0.00;0.00;0.01;0.6;1.0;0.5;Beam | 3 - HEA 140 | L : 1.650 m
198;151;1.650;ε_x;0.00;0.00;0.00;1.0;1.3;0.9;Beam | 3 - HEA 140 | L : 1.650 m
198;151;1.650;γ_xy;0.00;0.00;0.00;1.0;1.3;0.9;Beam | 3 - HEA 140 | L : 1.650 m
198;152;0.000;γ_xy;0.00;0.00;0.01;0.6;1.0;0.5;Beam | 3 - HEA 140 | L : 1.650 m
198;152;0.000;γ_xz;0.00;0.00;0.01;0.6;1.0;0.5;Beam | 3 - HEA 140 | L : 1.650 m
198;151;1.650;γ_xz;0.00;0.00;0.00;1.0;1.3;0.9;Beam | 3 - HEA 140 | L : 1.650 m
198;151;1.650;κ_x;0.00;0.00;0.00;1.0;1.3;0.9;Beam | 3 - HEA 140 | L : 1.650 m
198;152;0.000;κ_x;0.00;0.00;0.01;0.6;1.0;0.5;Beam | 3 - HEA 140 | L : 1.650 m
198;151;1.650;κ_y;0.00;0.00;0.00;1.0;1.3;0.9;Beam | 3 - HEA 140 | L : 1.650 m
198;152;0.000;κ_y;0.00;0.00;0.01;0.6;1.0;0.5;Beam | 3 - HEA 140 | L : 1.650 m
198;;1.155;κ_z;0.00;0.00;0.01;0.9;1.2;1.0;Beam | 3 - HEA 140 | L : 1.650 m
198;152;0.000;κ_z;0.00;0.00;0.01;0.6;1.0;0.5;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;0.00;0.00;0.01;1.0;1.3;1.0;Beam | 3 - HEA 140 | L : 1.650 m
198;;;;0.00;0.00;0.00;0.6;1.0;0.5;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
199;151;0.000;;0.00;0.00;-0.06;-5.5;1.3;0.9;Beam | 3 - HEA 140 | L : 1.650 m
199;6;1.650;;0.00;0.00;-0.06;-6.3;-1.0;0.0;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;151;0.000;ε_x;0.00;0.00;-0.06;-5.5;1.3;0.9;Beam | 3 - HEA 140 | L : 1.650 m
199;6;1.650;ε_x;0.00;0.00;-0.06;-6.3;-1.0;0.0;Beam | 3 - HEA 140 | L : 1.650 m
199;6;1.650;γ_xy;0.00;0.00;-0.06;-6.3;-1.0;0.0;Beam | 3 - HEA 140 | L : 1.650 m
199;151;0.000;γ_xy;0.00;0.00;-0.06;-5.5;1.3;0.9;Beam | 3 - HEA 140 | L : 1.650 m
199;151;0.000;γ_xz;0.00;0.00;-0.06;-5.5;1.3;0.9;Beam | 3 - HEA 140 | L : 1.650 m
199;6;1.650;γ_xz;0.00;0.00;-0.06;-6.3;-1.0;0.0;Beam | 3 - HEA 140 | L : 1.650 m
199;151;0.000;κ_x;0.00;0.00;-0.06;-5.5;1.3;0.9;Beam | 3 - HEA 140 | L : 1.650 m
199;6;1.650;κ_x;0.00;0.00;-0.06;-6.3;-1.0;0.0;Beam | 3 - HEA 140 | L : 1.650 m
199;151;0.000;κ_y;0.00;0.00;-0.06;-5.5;1.3;0.9;Beam | 3 - HEA 140 | L : 1.650 m
199;6;1.650;κ_y;0.00;0.00;-0.06;-6.3;-1.0;0.0;Beam | 3 - HEA 140 | L : 1.650 m
199;151;0.000;κ_z;0.00;0.00;-0.06;-5.5;1.3;0.9;Beam | 3 - HEA 140 | L : 1.650 m
199;6;1.650;κ_z;0.00;0.00;-0.06;-6.3;-1.0;0.0;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;0.00;0.00;-0.06;-5.5;1.3;0.9;Beam | 3 - HEA 140 | L : 1.650 m
199;;;;0.00;0.00;-0.06;-6.3;-1.0;0.0;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
200;49;0.000;;0.00;-0.02;0.08;0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
200;;0.645;;0.00;-0.02;0.06;-142.1;1.2;3.5;Beam | 4 - Z 232Z23 | L : 5.000 m
200;;0.825;;0.00;-0.01;0.05;-163.9;1.5;4.3;Beam | 4 - Z 232Z23 | L : 5.000 m
200;;2.500;;0.00;0.00;0.00;10.6;2.7;7.7;Beam | 4 - Z 232Z23 | L : 5.000 m
200;;2.500;;0.00;0.00;0.00;10.6;2.7;7.7;Beam | 4 - Z 232Z23 | L : 5.000 m
200;;4.175;;0.00;0.01;-0.05;175.8;1.5;4.2;Beam | 4 - Z 232Z23 | L : 5.000 m
200;;4.355;;0.00;0.02;-0.06;152.0;1.2;3.4;Beam | 4 - Z 232Z23 | L : 5.000 m
200;116;5.000;;0.00;0.02;-0.08;0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;116;5.000;ε_x;0.00;0.02;-0.08;0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
200;;2.500;ε_x;0.00;0.00;0.00;10.6;2.7;7.7;Beam | 4 - Z 232Z23 | L : 5.000 m
200;116;5.000;γ_xu;0.00;0.02;-0.08;0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
200;49;0.000;γ_xu;0.00;-0.02;0.08;0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
200;49;0.000;γ_xv;0.00;-0.02;0.08;0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
200;116;5.000;γ_xv;0.00;0.02;-0.08;0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
200;;4.000;κ_x;0.00;0.01;-0.05;198.9;1.7;4.9;Beam | 4 - Z 232Z23 | L : 5.000 m
200;;1.000;κ_x;0.00;-0.01;0.05;-185.0;1.7;4.9;Beam | 4 - Z 232Z23 | L : 5.000 m
200;;2.500;κ_u;0.00;0.00;0.00;10.6;2.7;7.7;Beam | 4 - Z 232Z23 | L : 5.000 m
200;116;5.000;κ_u;0.00;0.02;-0.08;0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
200;;2.500;κ_v;0.00;0.00;0.00;10.6;2.7;7.7;Beam | 4 - Z 232Z23 | L : 5.000 m
200;49;0.000;κ_v;0.00;-0.02;0.08;0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.08;198.9;2.7;7.7;Beam | 4 - Z 232Z23 | L : 5.000 m
200;;;;0.00;-0.02;-0.08;-185.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
201;33;0.000;;0.00;-0.01;0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
201;40;5.000;;0.00;0.01;-0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;33;0.000;ε_x;0.00;-0.01;0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
201;;2.500;ε_x;0.00;0.00;0.00;3.4;1.4;4.0;Beam | 4 - Z 232Z23 | L : 5.000 m
201;40;5.000;γ_xu;0.00;0.01;-0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
201;33;0.000;γ_xu;0.00;-0.01;0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
201;33;0.000;γ_xv;0.00;-0.01;0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
201;40;5.000;γ_xv;0.00;0.01;-0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
201;;4.000;κ_x;0.00;0.01;-0.02;55.0;0.9;2.6;Beam | 4 - Z 232Z23 | L : 5.000 m
201;;1.000;κ_x;0.00;-0.01;0.02;-50.5;0.9;2.6;Beam | 4 - Z 232Z23 | L : 5.000 m
201;;2.500;κ_u;0.00;0.00;0.00;3.4;1.4;4.0;Beam | 4 - Z 232Z23 | L : 5.000 m
201;40;5.000;κ_u;0.00;0.01;-0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
201;;2.500;κ_v;0.00;0.00;0.00;3.4;1.4;4.0;Beam | 4 - Z 232Z23 | L : 5.000 m
201;33;0.000;κ_v;0.00;-0.01;0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.01;0.04;55.0;1.4;4.0;Beam | 4 - Z 232Z23 | L : 5.000 m
201;;;;0.00;-0.01;-0.04;-50.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
202;50;0.000;;0.00;-0.02;0.08;0.9;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
202;;0.825;;0.00;-0.01;0.05;-161.5;1.5;4.3;Beam | 4 - Z 232Z23 | L : 5.000 m
202;;4.175;;0.00;0.01;-0.05;181.2;1.5;4.2;Beam | 4 - Z 232Z23 | L : 5.000 m
202;118;5.000;;0.00;0.02;-0.08;0.9;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;118;5.000;ε_x;0.00;0.02;-0.08;0.9;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
202;;2.500;ε_x;0.00;0.00;0.00;17.3;2.7;7.7;Beam | 4 - Z 232Z23 | L : 5.000 m
202;118;5.000;γ_xu;0.00;0.02;-0.08;0.9;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
202;50;0.000;γ_xu;0.00;-0.02;0.08;0.9;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
202;50;0.000;γ_xv;0.00;-0.02;0.08;0.9;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
202;118;5.000;γ_xv;0.00;0.02;-0.08;0.9;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
202;;4.000;κ_x;0.00;0.01;-0.05;205.1;1.7;4.9;Beam | 4 - Z 232Z23 | L : 5.000 m
202;;1.000;κ_x;0.00;-0.01;0.05;-182.3;1.7;5.0;Beam | 4 - Z 232Z23 | L : 5.000 m
202;;2.500;κ_u;0.00;0.00;0.00;17.3;2.7;7.7;Beam | 4 - Z 232Z23 | L : 5.000 m
202;118;5.000;κ_u;0.00;0.02;-0.08;0.9;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
202;;2.500;κ_v;0.00;0.00;0.00;17.3;2.7;7.7;Beam | 4 - Z 232Z23 | L : 5.000 m
202;50;0.000;κ_v;0.00;-0.02;0.08;0.9;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.08;205.1;2.7;7.7;Beam | 4 - Z 232Z23 | L : 5.000 m
202;;;;0.00;-0.02;-0.08;-182.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
203;51;0.000;;0.01;-0.02;0.08;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
203;;0.037;;0.01;-0.02;0.07;-7.8;0.1;0.2;Beam | 4 - Z 232Z23 | L : 5.000 m
203;;0.825;;0.01;-0.01;0.05;-147.5;1.5;4.0;Beam | 4 - Z 232Z23 | L : 5.000 m
203;;4.175;;0.01;0.01;-0.05;170.5;1.5;3.9;Beam | 4 - Z 232Z23 | L : 5.000 m
203;;4.963;;0.01;0.02;-0.07;10.3;0.1;0.2;Beam | 4 - Z 232Z23 | L : 5.000 m
203;119;5.000;;0.01;0.02;-0.08;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;119;5.000;ε_x;0.01;0.02;-0.08;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
203;;2.000;ε_x;0.01;0.00;0.02;-80.7;2.6;6.9;Beam | 4 - Z 232Z23 | L : 5.000 m
203;119;5.000;γ_xu;0.01;0.02;-0.08;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
203;51;0.000;γ_xu;0.01;-0.02;0.08;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
203;51;0.000;γ_xv;0.01;-0.02;0.08;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
203;119;5.000;γ_xv;0.01;0.02;-0.08;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
203;;4.000;κ_x;0.01;0.01;-0.05;193.2;1.7;4.6;Beam | 4 - Z 232Z23 | L : 5.000 m
203;;1.000;κ_x;0.01;-0.01;0.05;-166.2;1.7;4.7;Beam | 4 - Z 232Z23 | L : 5.000 m
203;;2.500;κ_u;0.01;0.00;0.00;20.7;2.7;7.2;Beam | 4 - Z 232Z23 | L : 5.000 m
203;119;5.000;κ_u;0.01;0.02;-0.08;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
203;;2.500;κ_v;0.01;0.00;0.00;20.7;2.7;7.2;Beam | 4 - Z 232Z23 | L : 5.000 m
203;51;0.000;κ_v;0.01;-0.02;0.08;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.01;0.02;0.08;193.2;2.7;7.2;Beam | 4 - Z 232Z23 | L : 5.000 m
203;;;;0.01;-0.02;-0.08;-166.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
204;54;0.000;;0.00;-0.02;0.08;0.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
204;;0.787;;0.00;-0.01;0.05;-157.1;1.4;4.1;Beam | 4 - Z 232Z23 | L : 5.000 m
204;;0.825;;0.00;-0.01;0.05;-161.5;1.5;4.3;Beam | 4 - Z 232Z23 | L : 5.000 m
204;;4.175;;0.00;0.01;-0.05;182.1;1.5;4.2;Beam | 4 - Z 232Z23 | L : 5.000 m
204;;4.213;;0.00;0.01;-0.05;176.9;1.4;4.1;Beam | 4 - Z 232Z23 | L : 5.000 m
204;120;5.000;;0.00;0.02;-0.08;0.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;120;5.000;ε_x;0.00;0.02;-0.08;0.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
204;;2.000;ε_x;0.00;0.00;0.02;-90.9;2.6;7.4;Beam | 4 - Z 232Z23 | L : 5.000 m
204;120;5.000;γ_xu;0.00;0.02;-0.08;0.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
204;54;0.000;γ_xu;0.00;-0.02;0.08;0.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
204;54;0.000;γ_xv;0.00;-0.02;0.08;0.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
204;120;5.000;γ_xv;0.00;0.02;-0.08;0.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
204;;4.000;κ_x;0.00;0.01;-0.05;206.3;1.7;4.9;Beam | 4 - Z 232Z23 | L : 5.000 m
204;;1.000;κ_x;0.00;-0.01;0.05;-182.1;1.7;5.0;Beam | 4 - Z 232Z23 | L : 5.000 m
204;;2.500;κ_u;0.00;0.00;0.00;18.7;2.7;7.7;Beam | 4 - Z 232Z23 | L : 5.000 m
