Member No.;Node;Location;;Axial and Shear Strains [‰];;;Torsional and Bending Strains [mrad/m];;;
;No.;x [m];;ε_x;γ_xy / γ_xu;γ_xz / γ_xv;κ_x;κ_y / κ_u;κ_z / κ_v;Corresponding Loading
177;;2.500;κ_u;0.01;0.00;0.00;12.0;3.9;11.5;CO25
177;141;0.000;κ_u;-0.01;-0.03;0.04;-1.0;0.0;0.0;CO25
177;;2.500;κ_v;0.01;0.00;0.00;12.0;3.9;11.5;CO25
177;113;5.000;κ_v;-0.01;0.01;-0.11;-1.0;0.0;0.0;CO24
Total;;;;0.01;0.03;0.11;413.6;3.9;11.5;
177;;;;-0.01;-0.03;-0.11;-425.5;0.0;0.0;
;;;;;;;;;;
178;142;0.000;max;0.00;-0.01;0.11;-0.2;0.0;0.0;
178;142;0.000;min;0.00;-0.03;0.04;-0.5;0.0;0.0;
178;;0.787;max;0.00;-0.01;0.08;-42.7;2.1;5.9;
178;;0.787;min;0.00;-0.02;0.03;-361.9;0.7;2.1;
178;;0.825;max;0.00;-0.01;0.07;-43.9;2.1;6.2;
178;;0.825;min;0.00;-0.02;0.03;-372.4;0.8;2.2;
178;;4.175;max;0.00;0.02;-0.03;362.4;2.1;6.2;
178;;4.175;min;0.00;0.01;-0.07;45.3;0.8;2.2;
178;;4.213;max;0.00;0.02;-0.03;352.2;2.1;6.0;
178;;4.213;min;0.00;0.01;-0.08;44.1;0.7;2.1;
178;114;5.000;max;0.00;0.03;-0.04;-0.2;0.0;0.0;
178;114;5.000;min;0.00;0.01;-0.11;-0.5;0.0;0.0;
Extremes;142;0.000;ε_x;0.00;-0.01;0.11;-0.2;0.0;0.0;CO36
178;;3.000;ε_x;0.00;0.00;-0.02;22.6;1.4;3.9;CO35
178;114;5.000;γ_xu;0.00;0.03;-0.04;-0.2;0.0;0.0;CO26
178;142;0.000;γ_xu;0.00;-0.03;0.04;-0.5;0.0;0.0;CO26
178;142;0.000;γ_xv;0.00;-0.01;0.11;-0.2;0.0;0.0;CO26
178;114;5.000;γ_xv;0.00;0.01;-0.11;-0.5;0.0;0.0;CO26
178;;4.000;κ_x;0.00;0.02;-0.02;409.9;2.5;7.3;CO24
178;;1.000;κ_x;0.00;-0.02;0.02;-421.4;0.9;2.6;CO26
178;;2.500;κ_u;0.00;0.00;0.00;13.3;3.9;11.3;CO26
178;142;0.000;κ_u;0.00;-0.03;0.04;-0.5;0.0;0.0;CO28
178;;2.500;κ_v;0.00;0.00;0.00;13.3;3.9;11.3;CO25
178;114;5.000;κ_v;0.00;0.01;-0.11;-0.5;0.0;0.0;CO24
Total;;;;0.00;0.03;0.11;409.9;3.9;11.3;
178;;;;0.00;-0.03;-0.11;-421.4;0.0;0.0;
;;;;;;;;;;
179;143;0.000;max;0.00;-0.01;0.11;-0.2;0.0;0.0;
179;143;0.000;min;0.00;-0.03;0.04;-0.5;0.0;0.0;
179;;0.795;max;0.00;-0.01;0.08;-43.8;2.1;5.9;
179;;0.795;min;0.00;-0.02;0.03;-364.8;0.7;2.1;
179;;0.825;max;0.00;-0.01;0.07;-44.8;2.1;6.1;
179;;0.825;min;0.00;-0.02;0.03;-373.3;0.8;2.2;
179;;4.175;max;0.00;0.02;-0.03;362.9;2.1;6.2;
179;;4.175;min;0.00;0.01;-0.07;45.2;0.8;2.2;
179;;4.205;max;0.00;0.02;-0.03;354.7;2.1;6.0;
179;;4.205;min;0.00;0.01;-0.08;44.3;0.7;2.1;
179;115;5.000;max;0.00;0.03;-0.04;-0.2;0.0;0.0;
179;115;5.000;min;0.00;0.01;-0.11;-0.5;0.0;0.0;
Extremes;143;0.000;ε_x;0.00;-0.01;0.11;-0.2;0.0;0.0;CO36
179;;3.000;ε_x;0.00;0.00;-0.02;22.5;1.4;3.9;CO35
179;115;5.000;γ_xu;0.00;0.03;-0.04;-0.2;0.0;0.0;CO26
179;143;0.000;γ_xu;0.00;-0.03;0.04;-0.5;0.0;0.0;CO26
179;143;0.000;γ_xv;0.00;-0.01;0.11;-0.2;0.0;0.0;CO26
179;115;5.000;γ_xv;0.00;0.01;-0.11;-0.5;0.0;0.0;CO26
179;;4.000;κ_x;0.00;0.02;-0.02;410.5;2.5;7.1;CO24
179;;1.000;κ_x;0.00;-0.02;0.02;-422.4;0.9;2.6;CO26
179;;2.500;κ_u;0.00;0.00;0.00;12.3;3.9;11.1;CO26
179;143;0.000;κ_u;0.00;-0.03;0.04;-0.5;0.0;0.0;CO28
179;;2.500;κ_v;0.00;0.00;0.00;12.3;3.9;11.1;CO25
179;115;5.000;κ_v;0.00;0.01;-0.11;-0.5;0.0;0.0;CO25
Total;;;;0.00;0.03;0.11;410.5;3.9;11.1;
179;;;;0.00;-0.03;-0.11;-422.4;0.0;0.0;
;;;;;;;;;;
180;123;0.000;max;0.00;-0.01;0.11;0.6;0.0;0.0;
180;123;0.000;min;0.00;-0.03;0.04;0.2;0.0;0.0;
180;;0.645;max;0.00;-0.01;0.08;-40.2;1.7;5.1;
180;;0.645;min;0.00;-0.02;0.03;-322.0;0.6;1.8;
180;;0.825;max;0.00;-0.01;0.07;-46.3;2.1;6.2;
180;;0.825;min;0.00;-0.02;0.03;-373.0;0.8;2.2;
180;;2.500;max;0.00;0.00;0.00;9.0;3.9;11.3;
180;;2.500;min;0.00;0.00;0.00;-31.0;1.4;4.0;
180;;2.500;max;0.00;0.00;0.00;9.0;3.9;11.3;
180;;2.500;min;0.00;0.00;0.00;-31.0;1.4;4.0;
180;;4.175;max;0.00;0.02;-0.03;358.6;2.1;6.1;
180;;4.175;min;0.00;0.01;-0.07;41.2;0.8;2.2;
180;;4.355;max;0.00;0.02;-0.03;310.7;1.8;5.0;
180;;4.355;min;0.00;0.01;-0.08;36.1;0.6;1.8;
180;151;5.000;max;0.00;0.03;-0.04;0.6;0.0;0.0;
180;151;5.000;min;0.00;0.01;-0.11;0.2;0.0;0.0;
Extremes;151;5.000;ε_x;0.00;0.03;-0.04;0.6;0.0;0.0;CO34
180;;2.500;ε_x;0.00;0.00;0.00;-31.0;1.4;4.0;CO30
180;151;5.000;γ_xu;0.00;0.03;-0.04;0.6;0.0;0.0;CO25
180;123;0.000;γ_xu;0.00;-0.03;0.04;0.2;0.0;0.0;CO25
180;123;0.000;γ_xv;0.00;-0.01;0.11;0.6;0.0;0.0;CO24
180;151;5.000;γ_xv;0.00;0.01;-0.11;0.2;0.0;0.0;CO24
180;;4.000;κ_x;0.00;0.02;-0.02;405.2;2.5;7.2;CO24
180;;1.000;κ_x;0.00;-0.02;0.02;-422.6;0.9;2.6;CO26
180;;2.500;κ_u;0.00;0.00;0.00;9.0;3.9;11.3;CO24
180;151;5.000;κ_u;0.00;0.01;-0.11;0.2;0.0;0.0;CO24
180;;2.500;κ_v;0.00;0.00;0.00;9.0;3.9;11.3;CO25
180;123;0.000;κ_v;0.00;-0.03;0.04;0.2;0.0;0.0;CO24
Total;;;;0.00;0.03;0.11;405.2;3.9;11.3;
180;;;;0.00;-0.03;-0.11;-422.6;0.0;0.0;
;;;;;;;;;;
181;16;0.000;max;0.00;-0.01;0.06;0.2;0.0;0.0;
181;16;0.000;min;0.00;-0.02;0.02;-0.1;0.0;0.0;
181;6;5.000;max;0.00;0.02;-0.02;0.2;0.0;0.0;
181;6;5.000;min;0.00;0.01;-0.06;-0.1;0.0;0.0;
Extremes;6;5.000;ε_x;0.00;0.02;-0.02;0.2;0.0;0.0;CO27
181;;2.500;ε_x;0.00;0.00;0.00;-21.1;0.8;2.2;CO20
181;6;5.000;γ_xu;0.00;0.02;-0.02;0.2;0.0;0.0;CO25
181;16;0.000;γ_xu;0.00;-0.02;0.02;-0.1;0.0;0.0;CO24
181;16;0.000;γ_xv;0.00;-0.01;0.06;0.2;0.0;0.0;CO26
181;6;5.000;γ_xv;0.00;0.01;-0.06;-0.1;0.0;0.0;CO24
181;;4.000;κ_x;0.00;0.01;-0.01;105.7;1.3;3.7;CO24
181;;1.000;κ_x;0.00;-0.01;0.01;-122.8;0.5;1.4;CO26
181;;2.500;κ_u;0.00;0.00;0.00;3.0;2.0;5.8;CO26
181;6;5.000;κ_u;0.00;0.01;-0.06;-0.1;0.0;0.0;CO24
181;;2.500;κ_v;0.00;0.00;0.00;3.0;2.0;5.8;CO25
181;16;0.000;κ_v;0.00;-0.02;0.02;-0.1;0.0;0.0;CO24
Total;;;;0.00;0.02;0.06;105.7;2.0;5.8;
181;;;;0.00;-0.02;-0.06;-122.8;0.0;0.0;
;;;;;;;;;;
182;124;0.000;max;0.00;-0.01;0.11;1.2;0.0;0.0;
182;124;0.000;min;0.00;-0.03;0.04;0.6;0.0;0.0;
182;;0.825;max;0.00;-0.01;0.07;-45.5;2.1;6.3;
182;;0.825;min;0.00;-0.02;0.03;-365.7;0.8;2.2;
182;;4.175;max;0.00;0.02;-0.03;368.8;2.1;6.1;
182;;4.175;min;0.00;0.01;-0.07;43.1;0.8;2.2;
182;152;5.000;max;0.00;0.03;-0.04;1.2;0.0;0.0;
182;152;5.000;min;0.00;0.01;-0.11;0.6;0.0;0.0;
Extremes;152;5.000;ε_x;0.00;0.03;-0.04;1.2;0.0;0.0;CO34
182;;2.500;ε_x;0.00;0.00;0.00;-17.5;1.4;4.0;CO35
182;152;5.000;γ_xu;0.00;0.03;-0.04;1.2;0.0;0.0;CO24
182;124;0.000;γ_xu;0.00;-0.03;0.04;0.6;0.0;0.0;CO25
182;124;0.000;γ_xv;0.00;-0.01;0.11;1.2;0.0;0.0;CO24
182;152;5.000;γ_xv;0.00;0.01;-0.11;0.6;0.0;0.0;CO24
182;;4.000;κ_x;0.00;0.02;-0.02;417.0;2.5;7.1;CO24
182;;1.000;κ_x;0.00;-0.02;0.02;-414.0;0.9;2.6;CO26
182;;2.500;κ_u;0.00;0.00;0.00;15.9;3.9;11.2;CO24
182;152;5.000;κ_u;0.00;0.01;-0.11;0.6;0.0;0.0;CO28
182;;2.500;κ_v;0.00;0.00;0.00;15.9;3.9;11.2;CO25
182;124;0.000;κ_v;0.00;-0.03;0.04;0.6;0.0;0.0;CO25
Total;;;;0.00;0.03;0.11;417.0;3.9;11.2;
182;;;;0.00;-0.03;-0.11;-414.0;0.0;0.0;
;;;;;;;;;;
183;125;0.000;max;0.01;-0.01;0.11;1.0;0.0;0.0;
183;125;0.000;min;-0.01;-0.03;0.04;0.4;0.0;0.0;
183;;0.037;max;0.01;-0.01;0.11;-2.0;0.1;0.3;
183;;0.037;min;-0.01;-0.03;0.04;-20.0;0.0;0.1;
183;;0.825;max;0.01;-0.01;0.07;-40.8;2.1;6.3;
183;;0.825;min;-0.01;-0.02;0.03;-369.0;0.8;2.1;
183;;4.175;max;0.01;0.02;-0.03;372.8;2.1;6.2;
183;;4.175;min;-0.01;0.01;-0.07;42.2;0.8;2.1;
183;;4.963;max;0.01;0.03;-0.04;22.1;0.1;0.3;
183;;4.963;min;-0.01;0.01;-0.11;2.9;0.0;0.1;
183;153;5.000;max;0.01;0.03;-0.04;1.0;0.0;0.0;
183;153;5.000;min;-0.01;0.01;-0.11;0.4;0.0;0.0;
Extremes;153;5.000;ε_x;0.01;0.03;-0.04;1.0;0.0;0.0;CO34
183;;2.000;ε_x;-0.01;-0.01;0.01;-232.9;1.4;3.7;CO35
183;153;5.000;γ_xu;0.01;0.03;-0.04;1.0;0.0;0.0;CO25
183;125;0.000;γ_xu;-0.01;-0.03;0.04;0.4;0.0;0.0;CO25
183;125;0.000;γ_xv;0.01;-0.01;0.11;1.0;0.0;0.0;CO24
183;153;5.000;γ_xv;-0.01;0.01;-0.11;0.4;0.0;0.0;CO25
183;;4.000;κ_x;0.01;0.02;-0.02;421.3;2.5;7.3;CO25
183;;1.000;κ_x;-0.01;-0.02;0.02;-417.3;0.9;2.5;CO25
183;;2.500;κ_u;0.01;0.00;0.00;19.0;3.9;11.5;CO25
183;153;5.000;κ_u;-0.01;0.01;-0.11;0.4;0.0;0.0;CO25
183;;2.500;κ_v;0.01;0.00;0.00;19.0;3.9;11.5;CO25
183;125;0.000;κ_v;-0.01;-0.03;0.04;0.4;0.0;0.0;CO25
Total;;;;0.01;0.03;0.11;421.3;3.9;11.5;
183;;;;-0.01;-0.03;-0.11;-417.3;0.0;0.0;
;;;;;;;;;;
184;126;0.000;max;0.00;-0.01;0.11;0.5;0.0;0.0;
184;126;0.000;min;0.00;-0.03;0.04;0.2;0.0;0.0;
184;;0.787;max;0.00;-0.01;0.08;-44.4;2.1;6.0;
184;;0.787;min;0.00;-0.02;0.03;-353.8;0.7;2.1;
184;;0.825;max;0.00;-0.01;0.07;-45.6;2.1;6.2;
184;;0.825;min;0.00;-0.02;0.03;-364.1;0.8;2.2;
184;;4.175;max;0.00;0.02;-0.03;370.6;2.1;6.2;
184;;4.175;min;0.00;0.01;-0.07;43.5;0.8;2.2;
184;;4.213;max;0.00;0.02;-0.03;360.2;2.1;5.9;
184;;4.213;min;0.00;0.01;-0.08;42.3;0.7;2.1;
184;154;5.000;max;0.00;0.03;-0.04;0.5;0.0;0.0;
184;154;5.000;min;0.00;0.01;-0.11;0.2;0.0;0.0;
Extremes;154;5.000;ε_x;0.00;0.03;-0.04;0.5;0.0;0.0;CO34
184;;2.000;ε_x;0.00;-0.01;0.01;-238.2;1.4;3.9;CO35
184;154;5.000;γ_xu;0.00;0.03;-0.04;0.5;0.0;0.0;CO24
184;126;0.000;γ_xu;0.00;-0.03;0.04;0.2;0.0;0.0;CO24
184;126;0.000;γ_xv;0.00;-0.01;0.11;0.5;0.0;0.0;CO24
184;154;5.000;γ_xv;0.00;0.01;-0.11;0.2;0.0;0.0;CO24
184;;4.000;κ_x;0.00;0.02;-0.02;419.3;2.5;7.2;CO24
184;;1.000;κ_x;0.00;-0.02;0.02;-411.9;0.9;2.6;CO26
184;;2.500;κ_u;0.00;0.00;0.00;17.1;3.9;11.3;CO24
184;154;5.000;κ_u;0.00;0.01;-0.11;0.2;0.0;0.0;CO27
184;;2.500;κ_v;0.00;0.00;0.00;17.1;3.9;11.3;CO25
184;126;0.000;κ_v;0.00;-0.03;0.04;0.2;0.0;0.0;CO26
Total;;;;0.00;0.03;0.11;419.3;3.9;11.3;
184;;;;0.00;-0.03;-0.11;-411.9;0.0;0.0;
;;;;;;;;;;
185;127;0.000;max;0.00;-0.01;0.11;0.6;0.0;0.0;
185;127;0.000;min;0.00;-0.03;0.04;0.2;0.0;0.0;
185;;0.795;max;0.00;-0.01;0.08;-44.6;2.1;6.0;
185;;0.795;min;0.00;-0.02;0.03;-356.3;0.7;2.1;
185;;0.825;max;0.00;-0.01;0.07;-45.6;2.1;6.2;
185;;0.825;min;0.00;-0.02;0.03;-364.5;0.8;2.2;
185;;4.175;max;0.00;0.02;-0.03;371.7;2.1;6.1;
185;;4.175;min;0.00;0.01;-0.07;44.5;0.8;2.2;
185;;4.205;max;0.00;0.02;-0.03;363.4;2.1;5.9;
185;;4.205;min;0.00;0.01;-0.08;43.6;0.7;2.1;
185;155;5.000;max;0.00;0.03;-0.04;0.6;0.0;0.0;
185;155;5.000;min;0.00;0.01;-0.11;0.2;0.0;0.0;
Extremes;155;5.000;ε_x;0.00;0.03;-0.04;0.6;0.0;0.0;CO34
185;;2.000;ε_x;0.00;-0.01;0.01;-237.2;1.4;3.9;CO35
185;155;5.000;γ_xu;0.00;0.03;-0.04;0.6;0.0;0.0;CO24
185;127;0.000;γ_xu;0.00;-0.03;0.04;0.2;0.0;0.0;CO24
185;127;0.000;γ_xv;0.00;-0.01;0.11;0.6;0.0;0.0;CO24
185;155;5.000;γ_xv;0.00;0.01;-0.11;0.2;0.0;0.0;CO24
185;;4.000;κ_x;0.00;0.02;-0.02;420.6;2.5;7.0;CO24
185;;1.000;κ_x;0.00;-0.02;0.02;-412.4;0.9;2.6;CO26
185;;2.500;κ_u;0.00;0.00;0.00;17.9;3.9;11.1;CO24
185;155;5.000;κ_u;0.00;0.01;-0.11;0.2;0.0;0.0;CO26
185;;2.500;κ_v;0.00;0.00;0.00;17.9;3.9;11.1;CO25
185;127;0.000;κ_v;0.00;-0.03;0.04;0.2;0.0;0.0;CO25
Total;;;;0.00;0.03;0.11;420.6;3.9;11.1;
185;;;;0.00;-0.03;-0.11;-412.4;0.0;0.0;
;;;;;;;;;;
186;145;0.000;max;0.00;-0.01;0.07;0.0;0.0;0.0;
186;145;0.000;min;0.00;-0.02;0.03;-0.1;0.0;0.0;
186;;0.075;max;0.00;-0.01;0.07;-2.2;0.1;0.4;
186;;0.075;min;0.00;-0.02;0.02;-17.3;0.0;0.1;
186;;0.825;max;0.00;0.00;0.05;-19.4;1.4;4.1;
186;;0.825;min;0.00;-0.01;0.02;-150.5;0.5;1.4;
186;;4.175;max;0.00;0.01;-0.02;158.6;1.4;4.1;
186;;4.175;min;0.00;0.00;-0.05;17.2;0.5;1.4;
186;;4.925;max;0.00;0.02;-0.02;17.8;0.1;0.4;
186;;4.925;min;0.00;0.01;-0.07;2.0;0.0;0.1;
186;117;5.000;max;0.00;0.02;-0.03;0.0;0.0;0.0;
186;117;5.000;min;0.00;0.01;-0.07;-0.1;0.0;0.0;
Extremes;145;0.000;ε_x;0.00;-0.01;0.07;0.0;0.0;0.0;CO36
186;;4.000;ε_x;0.00;0.00;-0.04;19.3;0.6;1.6;CO35
186;117;5.000;γ_xu;0.00;0.02;-0.03;0.0;0.0;0.0;CO24
186;145;0.000;γ_xu;0.00;-0.02;0.03;-0.1;0.0;0.0;CO24
186;145;0.000;γ_xv;0.00;-0.01;0.07;0.0;0.0;0.0;CO24
186;117;5.000;γ_xv;0.00;0.01;-0.07;-0.1;0.0;0.0;CO24
186;;4.000;κ_x;0.00;0.01;-0.02;179.6;1.6;4.7;CO24
186;;1.000;κ_x;0.00;-0.01;0.02;-170.0;0.6;1.6;CO24
186;;2.500;κ_u;0.00;0.00;0.00;11.1;2.5;7.4;CO24
186;145;0.000;κ_u;0.00;-0.02;0.03;-0.1;0.0;0.0;CO24
186;;2.500;κ_v;0.00;0.00;0.00;11.1;2.5;7.4;CO24
186;145;0.000;κ_v;0.00;-0.02;0.03;-0.1;0.0;0.0;CO31
Total;;;;0.00;0.02;0.07;179.6;2.5;7.4;
186;;;;0.00;-0.02;-0.07;-170.0;0.0;0.0;
;;;;;;;;;;
187;128;0.000;max;0.00;-0.01;0.07;0.1;0.0;0.0;
187;128;0.000;min;0.00;-0.02;0.03;0.0;0.0;0.0;
187;;0.075;max;0.00;-0.01;0.07;-2.0;0.1;0.4;
187;;0.075;min;0.00;-0.02;0.02;-17.9;0.0;0.1;
187;;0.825;max;0.00;0.00;0.05;-17.3;1.4;4.1;
187;;0.825;min;0.00;-0.01;0.02;-159.6;0.5;1.4;
187;;4.175;max;0.00;0.01;-0.02;149.5;1.4;4.1;
187;;4.175;min;0.00;0.00;-0.05;19.2;0.5;1.4;
187;;4.925;max;0.00;0.02;-0.02;17.2;0.1;0.4;
187;;4.925;min;0.00;0.01;-0.07;2.2;0.0;0.1;
187;156;5.000;max;0.00;0.02;-0.03;0.1;0.0;0.0;
187;156;5.000;min;0.00;0.01;-0.07;0.0;0.0;0.0;
Extremes;156;5.000;ε_x;0.00;0.02;-0.03;0.1;0.0;0.0;CO34
187;;1.000;ε_x;0.00;-0.01;0.02;-180.8;0.6;1.6;CO35
187;156;5.000;γ_xu;0.00;0.02;-0.03;0.1;0.0;0.0;CO26
187;128;0.000;γ_xu;0.00;-0.02;0.03;0.0;0.0;0.0;CO26
187;128;0.000;γ_xv;0.00;-0.01;0.07;0.1;0.0;0.0;CO26
187;156;5.000;γ_xv;0.00;0.01;-0.07;0.0;0.0;0.0;CO26
187;;4.000;κ_x;0.00;0.01;-0.02;168.9;1.6;4.7;CO26
187;;1.000;κ_x;0.00;-0.01;0.02;-180.8;0.6;1.6;CO26
187;;2.500;κ_u;0.00;0.00;0.00;9.5;2.5;7.4;CO26
187;156;5.000;κ_u;0.00;0.01;-0.07;0.0;0.0;0.0;CO26
187;;2.500;κ_v;0.00;0.00;0.00;9.5;2.5;7.4;CO26
187;128;0.000;κ_v;0.00;-0.02;0.03;0.0;0.0;0.0;CO29
Total;;;;0.00;0.02;0.07;168.9;2.5;7.4;
187;;;;0.00;-0.02;-0.07;-180.8;0.0;0.0;
;;;;;;;;;;
188;139;0.000;max;0.01;0.00;0.01;3.4;1.8;1.8;
188;139;0.000;min;0.00;0.00;0.00;-2.4;0.5;-1.4;
188;;0.160;max;0.01;0.00;0.00;3.3;1.8;1.9;
188;;0.160;min;0.00;0.00;-0.01;-2.3;0.6;-1.5;
188;;0.360;max;0.01;0.00;0.00;3.2;1.8;2.0;
188;;0.360;min;0.00;0.00;-0.01;-2.3;0.6;-1.5;
188;;0.612;max;0.01;0.00;0.00;3.0;1.8;1.9;
188;;0.612;min;0.00;0.00;-0.01;-2.2;0.6;-1.6;
188;;0.825;max;0.01;0.00;0.00;2.9;1.7;1.8;
188;;0.825;min;0.00;0.00;-0.01;-2.2;0.6;-1.5;
188;;0.825;max;0.01;0.00;0.00;2.9;1.7;1.8;
188;;0.825;min;0.00;0.00;-0.01;-2.2;0.6;-1.5;
188;140;1.650;max;0.01;0.01;0.00;2.6;1.5;0.9;
188;140;1.650;min;0.00;-0.01;-0.01;-2.0;0.6;-0.9;
Extremes;140;1.650;ε_x;0.01;0.01;0.00;2.6;1.5;0.9;CO30
188;139;0.000;ε_x;0.00;0.00;0.00;-2.4;0.5;-1.4;CO36
188;140;1.650;γ_xy;0.01;0.01;0.00;2.6;1.5;0.9;CO31
188;140;1.650;γ_xy;0.00;-0.01;-0.01;-2.0;0.6;-0.9;CO35
188;139;0.000;γ_xz;0.01;0.00;0.01;3.4;1.8;1.8;CO31
188;140;1.650;γ_xz;0.00;-0.01;-0.01;-2.0;0.6;-0.9;CO35
188;139;0.000;κ_x;0.01;0.00;0.01;3.4;1.8;1.8;CO35
188;139;0.000;κ_x;0.00;0.00;0.00;-2.4;0.5;-1.4;CO37
188;139;0.000;κ_y;0.01;0.00;0.01;3.4;1.8;1.8;CO25
188;139;0.000;κ_y;0.00;0.00;0.00;-2.4;0.5;-1.4;CO31
188;;0.413;κ_z;0.01;0.00;0.00;3.1;1.8;2.0;CO31
188;;0.612;κ_z;0.00;0.00;-0.01;-2.2;0.6;-1.6;CO30
Total;;;;0.01;0.01;0.01;3.4;1.8;2.0;
188;;;;0.00;-0.01;-0.01;-2.4;0.5;-1.6;
;;;;;;;;;;
189;140;0.000;max;0.01;0.01;-0.04;8.2;1.5;0.9;
189;140;0.000;min;0.00;0.00;-0.10;-8.4;0.6;-0.9;
189;;0.825;max;0.01;0.01;-0.04;8.3;-0.1;0.2;
189;;0.825;min;0.00;-0.01;-0.10;-8.8;-0.5;-0.5;
189;;0.825;max;0.01;0.01;-0.04;8.3;-0.1;0.2;
189;;0.825;min;0.00;-0.01;-0.10;-8.8;-0.5;-0.5;
189;;1.067;max;0.01;0.01;-0.04;8.4;-0.3;0.6;
189;;1.067;min;0.00;-0.01;-0.10;-8.9;-1.0;-1.0;
189;;1.194;max;0.01;0.01;-0.04;8.4;-0.4;0.8;
189;;1.194;min;0.00;-0.01;-0.11;-8.9;-1.3;-1.3;
189;141;1.650;max;0.01;0.01;-0.04;8.3;-0.9;1.6;
189;141;1.650;min;0.00;-0.01;-0.11;-8.9;-2.5;-2.3;
Extremes;141;1.650;ε_x;0.01;0.01;-0.04;8.3;-0.9;1.6;CO30
189;140;0.000;ε_x;0.00;0.00;-0.10;-8.4;0.6;-0.9;CO36
189;141;1.650;γ_xy;0.01;0.01;-0.04;8.3;-0.9;1.6;CO31
189;141;1.650;γ_xy;0.00;-0.01;-0.11;-8.9;-2.5;-2.3;CO35
189;140;0.000;γ_xz;0.01;0.01;-0.04;8.2;1.5;0.9;CO31
189;141;1.650;γ_xz;0.00;-0.01;-0.11;-8.9;-2.5;-2.3;CO25
189;;1.237;κ_x;0.01;0.01;-0.04;8.4;-0.5;0.8;CO35
189;;1.444;κ_x;0.00;-0.01;-0.11;-9.0;-2.0;-1.8;CO36
189;140;0.000;κ_y;0.01;0.01;-0.04;8.2;1.5;0.9;CO25
189;141;1.650;κ_y;0.00;-0.01;-0.11;-8.9;-2.5;-2.3;CO25
189;141;1.650;κ_z;0.01;0.01;-0.04;8.3;-0.9;1.6;CO35
189;141;1.650;κ_z;0.00;-0.01;-0.11;-8.9;-2.5;-2.3;CO31
Total;;;;0.01;0.01;-0.04;8.4;1.5;1.6;
189;;;;0.00;-0.01;-0.11;-9.0;-2.5;-2.3;
;;;;;;;;;;
190;141;0.000;max;0.01;0.00;-0.08;39.5;-0.9;1.6;
190;141;0.000;min;0.00;0.00;-0.19;-50.7;-2.5;-2.3;
190;;0.037;max;0.01;0.00;-0.08;39.5;-1.0;1.6;
190;;0.037;min;0.00;0.00;-0.19;-50.7;-2.7;-2.3;
190;;0.037;max;0.01;0.00;-0.08;39.5;-1.0;1.6;
190;;0.037;min;0.00;0.00;-0.19;-50.7;-2.7;-2.3;
190;3;0.075;max;0.01;0.00;-0.08;39.5;-1.0;1.6;
190;3;0.075;min;0.00;0.00;-0.19;-50.6;-2.8;-2.3;
Extremes;3;0.075;ε_x;0.01;0.00;-0.08;39.5;-1.0;1.6;CO35
190;141;0.000;ε_x;0.00;0.00;-0.19;-50.7;-2.5;-2.3;CO31
190;3;0.075;γ_xy;0.01;0.00;-0.08;39.5;-1.0;1.6;CO36
190;3;0.075;γ_xy;0.00;0.00;-0.19;-50.6;-2.8;-2.3;CO35
190;141;0.000;γ_xz;0.01;0.00;-0.08;39.5;-0.9;1.6;CO31
190;3;0.075;γ_xz;0.00;0.00;-0.19;-50.6;-2.8;-2.3;CO25
190;141;0.000;κ_x;0.01;0.00;-0.08;39.5;-0.9;1.6;CO35
190;141;0.000;κ_x;0.00;0.00;-0.19;-50.7;-2.5;-2.3;CO36
190;141;0.000;κ_y;0.01;0.00;-0.08;39.5;-0.9;1.6;CO29
190;3;0.075;κ_y;0.00;0.00;-0.19;-50.6;-2.8;-2.3;CO25
190;3;0.075;κ_z;0.01;0.00;-0.08;39.5;-1.0;1.6;CO35
190;3;0.075;κ_z;0.00;0.00;-0.19;-50.6;-2.8;-2.3;CO36
Total;;;;0.01;0.00;-0.08;39.5;-0.9;1.6;
190;;;;0.00;0.00;-0.19;-50.7;-2.8;-2.3;
;;;;;;;;;;
191;142;0.000;max;0.00;0.00;0.02;0.9;0.9;0.4;
191;142;0.000;min;-0.01;-0.01;0.01;-1.0;0.3;-0.5;
191;;0.688;max;0.00;0.00;0.01;1.0;1.1;1.0;
191;;0.688;min;-0.01;0.00;0.00;-1.0;0.4;-0.9;
191;;0.825;max;0.00;0.00;0.01;1.0;1.2;1.1;
191;;0.825;min;-0.01;0.00;0.00;-1.0;0.4;-0.9;
191;;0.825;max;0.00;0.00;0.01;1.0;1.2;1.1;
191;;0.825;min;-0.01;0.00;0.00;-1.0;0.4;-0.9;
191;143;1.650;max;0.00;0.00;0.01;1.2;1.3;0.8;
191;143;1.650;min;0.00;0.00;0.00;-1.2;0.5;-0.5;
Extremes;143;1.650;ε_x;0.00;0.00;0.01;1.2;1.3;0.8;CO35
191;142;0.000;ε_x;-0.01;-0.01;0.01;-1.0;0.3;-0.5;CO36
191;142;0.000;γ_xy;0.00;0.00;0.02;0.9;0.9;0.4;CO35
191;142;0.000;γ_xy;-0.01;-0.01;0.01;-1.0;0.3;-0.5;CO31
191;142;0.000;γ_xz;0.00;0.00;0.02;0.9;0.9;0.4;CO24
191;143;1.650;γ_xz;0.00;0.00;0.00;-1.2;0.5;-0.5;CO31
191;143;1.650;κ_x;0.00;0.00;0.01;1.2;1.3;0.8;CO36
191;143;1.650;κ_x;0.00;0.00;0.00;-1.2;0.5;-0.5;CO35
